Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
1068.5,49.0714
1069.5,0
1070.5,0
1071.5,33.3778
1072.5,0
1073.5,0
1074.5,43.0775
1075.5,84.4849
1076.5,146.535
1077.5,115.229
1078.5,236.001
1079.5,239.712
1080.5,229.084
1081.5,217.92
1082.5,312.318
1083.5,472.416
1084.5,509.032
1085.5,460.758
1086.5,365.419
1087.5,873.819
1088.5,883.365
1089.5,61.7556
1090.5,121.86
1091.5,77.6649
1092.5,217.545
1093.5,212.431
1094.5,198.903
1095.5,186.331
1096.5,108.416
1097.5,24.2458
1098.5,0
1099.5,0
1100.5,0
1101.5,0
1102.5,0
1103.5,0
1104.5,0
1105.5,70.762
1106.5,177.103
1107.5,213.932
1108.5,444.181
1109.5,209.015
1110.5,275.73
1111.5,282.692
1112.5,283.416
1113.5,202.065
1114.5,84.5769
1115.5,206.152
1116.5,151.233
1117.5,116.474
1118.5,334.363
1119.5,211.035
1120.5,168.714
1121.5,144.38
1122.5,291.513
1123.5,422.296
1124.5,74.9411
1125.5,0
1126.5,34.7457
1127.5,137.16
1128.5,201.195
1129.5,695.038
1130.5,1233.48
1131.5,1220.62
1132.5,858.573
1133.5,739.154
1134.5,999.491
1135.5,525.724
1136.5,506.836
1137.5,896.099
1138.5,711.727
1139.5,1173.64
1140.5,1249.48
1141.5,1168.2
1142.5,1192.54
1143.5,1164.88
1144.5,1072.39
1145.5,503.004
1146.5,167.72
1147.5,167.789
1148.5,270.41
1149.5,226.24
1150.5,270.806
1151.5,0
1152.5,131.493
1153.5,89.2769
1154.5,66.6539
1155.5,153.899
1156.5,127.54
1157.5,206.474
1158.5,285.93
1159.5,180.344
1160.5,111.74
1161.5,86.142
1162.5,49.019
1163.5,35.4319
1164.5,0
1165.5,5.92852
1166.5,0
1167.5,20.5165
1168.5,54.7387
1169.5,108.383
1170.5,121.426
1171.5,169.158
1172.5,240.679
1173.5,307.662
1174.5,379.21
1175.5,262.852
1176.5,178.96
1177.5,225.443
1178.5,79.329
1179.5,88.1304
1180.5,273.218
1181.5,202.169
1182.5,280.464
1183.5,424.862
1184.5,244.133
1185.5,63.3388
1186.5,0
1187.5,0
1188.5,0
1189.5,0
1190.5,57.7657
1191.5,217.338
1192.5,515.127
1193.5,730.222
1194.5,484.611
1195.5,623.771
1196.5,716.596
1197.5,326.102
1198.5,335.45
1199.5,235.263
1200.5,255.929
1201.5,370.833
1202.5,861.682
1203.5,656.881
1204.5,622.904
1205.5,676.665
1206.5,685.336
1207.5,264.92
1208.5,475.653
1209.5,1240.67
1210.5,1249.23
1211.5,1249.08
1212.5,1218.26
1213.5,825.519
1214.5,720.36
1215.5,1100.8
1216.5,944.022
1217.5,1129.87
1218.5,136.543
1219.5,0
1220.5,0
1221.5,0
1222.5,0
1223.5,10.1113
1224.5,165.647
1225.5,427.973
1226.5,352.795
1227.5,256.501
1228.5,342.375
1229.5,216.674
1230.5,103.709
1231.5,206.55
1232.5,170.276
1233.5,94.3907
1234.5,81.4089
1235.5,23.4128
1236.5,0
1237.5,0
1238.5,0
1239.5,0
1240.5,0
1241.5,0
1242.5,54.0425
1243.5,112.288
1244.5,159.691
1245.5,208.185
1246.5,304.574
1247.5,256.623
1248.5,320.448
1249.5,348.879
1250.5,428.248
1251.5,387.351
1252.5,268.574
1253.5,259.557
1254.5,433.765
1255.5,446.639
1256.5,483.202
1257.5,305.659
1258.5,424.887
1259.5,496.115
1260.5,545.928
1261.5,676.131
1262.5,741.657
1263.5,819.508
1264.5,744.79
1265.5,595.366
1266.5,200.647
1267.5,418.824
1268.5,374.367
1269.5,242.168
1270.5,134.384
1271.5,133.043
1272.5,158.679
1273.5,186.795
1274.5,295.78
1275.5,518.597
1276.5,706.163
1277.5,777.252
1278.5,425.191
1279.5,377.327
1280.5,341.641
1281.5,24.7935
1282.5,0
1283.5,0
1284.5,57.3049
1285.5,160.234
1286.5,172.253
1287.5,214.686
1288.5,213.67
1289.5,272.51
1290.5,154.931
1291.5,82.6465
1292.5,117.946
1293.5,0
1294.5,0
1295.5,94.7837
1296.5,241.836
1297.5,439.08
1298.5,890.281
1299.5,851.244
1300.5,0
1301.5,0
1302.5,78.6154
1303.5,241.358
1304.5,205.417
1305.5,322.003
1306.5,241.652
1307.5,336.367
1308.5,474.174
1309.5,386.185
1310.5,256.71
1311.5,53.9166
1312.5,116.539
1313.5,123.359
1314.5,252.289
1315.5,274.006
1316.5,178.515
1317.5,104.483
1318.5,74.8563
1319.5,52.5319
1320.5,39.7074
1321.5,44.4334
1322.5,61.6584
1323.5,33.176
1324.5,0
1325.5,1.8619
1326.5,37.8271
1327.5,54.6903
1328.5,30.5745
1329.5,49.8221
1330.5,89.7055
1331.5,231.636
1332.5,360.758
1333.5,548.917
1334.5,783.165
1335.5,910.576
1336.5,758.531
1337.5,689.395
1338.5,505.926
1339.5,358.393
1340.5,258.523
1341.5,216.339
1342.5,182.789
1343.5,96.4459
1344.5,103.335
1345.5,140.564
1346.5,107.497
1347.5,161.053
1348.5,115.09
1349.5,72.0916
1350.5,146.609
1351.5,378.087
1352.5,312.761
1353.5,118.741
1354.5,162.177
1355.5,418.568
1356.5,626.656
1357.5,860.595
1358.5,789.964
1359.5,885.324
1360.5,994.121
1361.5,1112.68
1362.5,170.214
1363.5,327.682
1364.5,284.02
1365.5,113.554
1366.5,74.0686
1367.5,367.15
1368.5,287.183
1369.5,351.54
1370.5,147.332
1371.5,229.61
1372.5,144.259
1373.5,45.531
1374.5,106.387
1375.5,39.1286
1376.5,316.994
1377.5,227.223
1378.5,496.832
1379.5,828.389
1380.5,1107.26
1381.5,1233.03
1382.5,1251.67
1383.5,1251.67
1384.5,1251.67
1385.5,1251.67
1386.5,1231.49
1387.5,499.907
1388.5,728.125
1389.5,645.608
1390.5,1148.82
1391.5,1112.48
1392.5,695.854
1393.5,1115.52
1394.5,1129.38
1395.5,958.73
1396.5,846.015
1397.5,1136.69
1398.5,1169.6
1399.5,770.597
1400.5,570.713
1401.5,295.079
1402.5,113.529
1403.5,17.7348
1404.5,0
1405.5,0
1406.5,0
1407.5,0
1408.5,0
1409.5,56.6295
1410.5,57.8479
1411.5,211.89
1412.5,281.238
1413.5,366.79
1414.5,321.728
1415.5,351.002
1416.5,315.763
1417.5,434.719
1418.5,488.684
1419.5,524.294
1420.5,230.396
1421.5,511.817
1422.5,411.842
1423.5,318.762
1424.5,316.913
1425.5,132.617
1426.5,99.1886
1427.5,241.824
1428.5,439.576
1429.5,426.546
1430.5,423.583
1431.5,381.36
1432.5,285.262
1433.5,390.34
1434.5,52.3322
1435.5,92.4798
1436.5,112.798
1437.5,184.74
1438.5,179.797
1439.5,102.885
1440.5,81.3723
1441.5,38.7588
1442.5,91.4675
1443.5,48.4891
1444.5,127.108
1445.5,74.9014
1446.5,141.234
1447.5,30.8797
1448.5,0
1449.5,0
1450.5,0
1451.5,0
1452.5,0
1453.5,0
1454.5,0
1455.5,0
1456.5,0
1457.5,0
1458.5,0
1459.5,209.526
1460.5,153.412
1461.5,162.918
1462.5,180.434
1463.5,82.0357
1464.5,49.194
1465.5,110.058
1466.5,235.51
1467.5,327.106
1468.5,663.669
1469.5,671.254
1470.5,386.08
1471.5,49.0745
1472.5,0
1473.5,0
1474.5,0
1475.5,34.6099
1476.5,247.848
1477.5,177.812
1478.5,152.864
1479.5,0
1480.5,0
1481.5,0
1482.5,0
1483.5,83.4838
1484.5,292.861
1485.5,388.872
1486.5,175.375
1487.5,0
1488.5,64.4949
1489.5,47.7746
1490.5,567.648
1491.5,414.849
1492.5,238.472
1493.5,417.289
1494.5,611.272
1495.5,768.752
1496.5,932.001
1497.5,975.833
1498.5,821.377
1499.5,891.656
1500.5,961.606
1501.5,790.248
1502.5,907.197
1503.5,587.555
1504.5,497.718
1505.5,419.501
1506.5,652.03
1507.5,831.423
1508.5,632.701
1509.5,783.018
1510.5,902.904
1511.5,1230.89
1512.5,1190.05
1513.5,895.561
1514.5,756.577
1515.5,658.895
1516.5,423.902
1517.5,418.84
1518.5,241.889
1519.5,179.93
1520.5,123.302
1521.5,74.2624
1522.5,53.2196
1523.5,35.6837
1524.5,30.3948
1525.5,11.9531
1526.5,0
1527.5,0
1528.5,0
1529.5,0
1530.5,0
1531.5,122.205
1532.5,204.236
1533.5,232.073
1534.5,316.333
1535.5,416.541
1536.5,445.731
1537.5,335.101
1538.5,365.702
1539.5,429.436
1540.5,339.195
1541.5,196.467
1542.5,202.153
1543.5,318.73
1544.5,675.095
1545.5,527.536
1546.5,648.436
1547.5,557.894
1548.5,434.4
1549.5,376.573
1550.5,372.061
1551.5,338.059
1552.5,364.234
1553.5,508.925
1554.5,391.031
1555.5,389.034
1556.5,506.207
1557.5,438.726
1558.5,344.584
1559.5,261.022
1560.5,183.318
1561.5,193.555
1562.5,188.261
1563.5,238.852
1564.5,123.526
1565.5,53.9771
1566.5,53.2284
1567.5,0
1568.5,60.1459
1569.5,0
1570.5,211.901
1571.5,183.959
1572.5,31.8928
1573.5,0
1574.5,0
1575.5,0
1576.5,0
1577.5,110.164
1578.5,100.676
1579.5,189.562
1580.5,491.149
1581.5,0
1582.5,354.448
1583.5,102.08
1584.5,221.504
1585.5,106.842
1586.5,150.192
1587.5,135.535
1588.5,45.5664
1589.5,0
1590.5,0
1591.5,0
1592.5,109.569
1593.5,330.324
1594.5,241.684
1595.5,238.414
1596.5,132.869
1597.5,320.03
1598.5,498.469
1599.5,397.725
1600.5,334.327
1601.5,667.172
1602.5,805.214
1603.5,599.683
1604.5,579.594
1605.5,363.786
1606.5,252.379
1607.5,392.075
1608.5,612.89
1609.5,851.777
1610.5,538.881
1611.5,452.513
1612.5,460.826
1613.5,331.148
1614.5,200.336
1615.5,199.846
1616.5,183.35
1617.5,145.556
1618.5,59.2166
1619.5,100.135
1620.5,139.524
1621.5,135.311
1622.5,188.56
1623.5,337.146
1624.5,381.488
1625.5,528.428
1626.5,263.861
1627.5,175.719
1628.5,161.674
1629.5,201.933
1630.5,227.662
1631.5,157.375
1632.5,32.1733
1633.5,51.7673
1634.5,0
1635.5,0
1636.5,0
1637.5,0
1638.5,65.076
1639.5,106.233
1640.5,82.7564
1641.5,19.8807
1642.5,135.038
1643.5,222.21
1644.5,393.877
1645.5,389.578
1646.5,375.15
1647.5,261.511
1648.5,178.953
1649.5,188.942
1650.5,111.806
1651.5,316.845
1652.5,315.913
1653.5,353.816
1654.5,317.277
1655.5,277.419
1656.5,292.27
1657.5,394.747
1658.5,521.845
1659.5,559.726
1660.5,267.899
1661.5,223.888
1662.5,115.027
1663.5,317.084
1664.5,770.73
1665.5,388.08
1666.5,423.794
1667.5,750.108
1668.5,666.161
1669.5,471.512
1670.5,442.626
1671.5,361.283
1672.5,219.829
1673.5,152.053
1674.5,0
1675.5,0
1676.5,0
1677.5,42.0778
1678.5,72.1133
1679.5,0
1680.5,434.811
1681.5,478.248
1682.5,0
