Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
296.5,24.0628
297.5,92.5179
298.5,0
299.5,13.3994
300.5,0
301.5,22.7509
302.5,36.3262
303.5,50.1456
304.5,64.7473
305.5,84.3359
306.5,61.3851
307.5,112.416
308.5,271.633
309.5,406.206
310.5,394.344
311.5,336.587
312.5,420.451
313.5,316.967
314.5,209.901
315.5,119.351
316.5,260.953
317.5,247.505
318.5,104.757
319.5,73.6826
320.5,183.835
321.5,152.178
322.5,0
323.5,0
324.5,0
325.5,0
326.5,0
327.5,1.62307
328.5,61.4731
329.5,124.126
330.5,419.881
331.5,334.01
332.5,286.577
333.5,321.79
334.5,249.42
335.5,465.635
336.5,632.605
337.5,469.417
338.5,595.16
339.5,1137.54
340.5,817.349
341.5,659.145
342.5,703.64
343.5,602.896
344.5,732.059
345.5,982.395
346.5,777.389
347.5,1088.7
348.5,1161.36
349.5,1093.2
350.5,1195.85
351.5,1229.77
352.5,1230.02
353.5,1031.94
354.5,1005.09
355.5,939.947
356.5,1120.04
357.5,1235.26
358.5,894.209
359.5,1193.71
360.5,725.269
361.5,934.912
362.5,479.383
363.5,647.333
364.5,749.047
365.5,844.891
366.5,960.306
367.5,1122.72
368.5,1061.92
369.5,1166.98
370.5,869.291
371.5,941.807
372.5,1071.91
373.5,1233.87
374.5,1248.27
375.5,1251.67
376.5,1251.67
377.5,1216.52
378.5,1023.05
379.5,956.311
380.5,671.239
381.5,680.729
382.5,298.938
383.5,337.593
384.5,389.91
385.5,349.119
386.5,808.127
387.5,809.98
388.5,488.526
389.5,691.939
390.5,753.105
391.5,545.76
392.5,268.901
393.5,318.965
394.5,214.57
395.5,175.056
396.5,101.281
397.5,0
398.5,0
399.5,0
400.5,0
401.5,29.9948
402.5,79.0715
403.5,133.794
404.5,261.932
405.5,181.975
406.5,169.395
407.5,259.019
408.5,207.372
409.5,257.405
410.5,415.483
411.5,454.468
412.5,265.98
413.5,44.8954
414.5,152.676
415.5,40.4591
416.5,589.32
417.5,256.917
418.5,391.807
419.5,594.327
420.5,294.812
421.5,324.06
422.5,336.569
423.5,284.403
424.5,395.13
425.5,294.232
426.5,341.899
427.5,317.541
428.5,390.086
429.5,762.485
430.5,998.681
431.5,1152.36
432.5,1225.47
433.5,1225.74
434.5,1138.17
435.5,1046.09
436.5,1221.82
437.5,960.327
438.5,375.813
439.5,42.4885
440.5,335.25
441.5,338.198
442.5,190.871
443.5,98.641
444.5,58.3413
445.5,0
446.5,0
447.5,0
448.5,85.7635
449.5,175.744
450.5,688.554
451.5,889.459
452.5,552.087
453.5,575.337
454.5,463.19
455.5,788.065
456.5,370.133
457.5,400.704
458.5,263.243
459.5,759.192
460.5,1168.49
461.5,1246.64
462.5,1168.34
463.5,931.221
464.5,931.208
465.5,779.186
466.5,552.023
467.5,123.555
468.5,110.979
469.5,294.584
470.5,82.4309
471.5,58.2813
472.5,41.8769
473.5,77.955
474.5,320.938
475.5,326.72
476.5,160.115
477.5,290.028
478.5,183.36
479.5,195.42
480.5,143.733
481.5,271.366
482.5,245.155
483.5,167.123
484.5,70.064
485.5,0
486.5,0
487.5,0
488.5,29.4659
489.5,25.5948
490.5,105.366
491.5,211.928
492.5,400.464
493.5,624.676
494.5,771.013
495.5,777.937
496.5,951.565
497.5,471.204
498.5,659.578
499.5,1024.92
500.5,657.671
501.5,335.638
502.5,335.263
503.5,241.564
504.5,182.315
505.5,489.963
506.5,797.61
507.5,434.421
508.5,55.1047
509.5,143.39
510.5,941.602
511.5,1179.46
512.5,897.925
513.5,1251.67
514.5,1251.67
515.5,1251.67
516.5,1251.67
517.5,1251.67
518.5,1243.28
519.5,1251.67
520.5,1251.67
521.5,1209.12
522.5,766.751
523.5,432.125
524.5,310.848
525.5,193.526
526.5,207.378
527.5,113.857
528.5,106.004
529.5,0
530.5,0
531.5,0
532.5,0
533.5,0
534.5,45.4391
535.5,84.4324
536.5,120.172
537.5,146.318
538.5,276.357
539.5,380.32
540.5,249.063
541.5,154.067
542.5,217.019
543.5,166.752
544.5,439.236
545.5,244.46
546.5,345.799
547.5,384.38
548.5,228.935
549.5,469.336
550.5,341.143
551.5,505.678
552.5,542.743
553.5,382.79
554.5,334.149
555.5,86.2916
556.5,48.0289
557.5,221.415
558.5,206.205
559.5,110.935
560.5,107.615
561.5,84.1742
562.5,50.9789
563.5,77.87
564.5,94.9202
565.5,111.148
566.5,189.405
567.5,298.371
568.5,369.974
569.5,307.131
570.5,198.509
571.5,0
572.5,75.947
573.5,84.5221
574.5,1028.36
575.5,984.309
576.5,1121.65
577.5,1144.84
578.5,1068.71
579.5,1218.3
580.5,1187.26
581.5,1201.95
582.5,1229.37
583.5,1130.61
584.5,1021.1
585.5,885.83
586.5,840.228
587.5,743.725
588.5,647.062
589.5,699.132
590.5,536.629
591.5,521.577
592.5,449.367
593.5,290.074
594.5,228.484
595.5,224.095
596.5,171.663
597.5,68.374
598.5,24.1404
599.5,43.02
600.5,87.8803
601.5,306.945
602.5,541.947
603.5,794.476
604.5,532.268
605.5,433.868
606.5,217.172
607.5,425.206
608.5,530.077
609.5,469.987
610.5,183.297
611.5,56.6891
612.5,41.3895
613.5,18.258
614.5,0
615.5,0
616.5,0
617.5,0
618.5,0
619.5,122.649
620.5,245.538
621.5,313.33
622.5,353.417
623.5,418.605
624.5,346.666
625.5,452.367
626.5,933.843
627.5,709.734
628.5,329.724
629.5,599.455
630.5,870.105
631.5,846.105
632.5,680.343
633.5,984.401
634.5,1098.23
635.5,1239.36
636.5,1157.09
637.5,1193.94
638.5,1169.64
639.5,1057.38
640.5,1204.54
641.5,1158.61
642.5,702.325
643.5,712.243
644.5,885.383
645.5,473.368
646.5,378.439
647.5,717.905
648.5,769.279
649.5,354.01
650.5,460.53
651.5,236.523
652.5,106.341
653.5,16.7641
654.5,42.8084
655.5,0
656.5,0
657.5,0
658.5,0
659.5,0
660.5,37.0343
661.5,0
662.5,117.028
663.5,87.5083
664.5,139.588
665.5,117.827
666.5,105.142
667.5,130.506
668.5,221.473
669.5,306.666
670.5,340.734
671.5,323.047
672.5,402.373
673.5,407.261
674.5,425.643
675.5,371.069
676.5,358.498
677.5,232.713
678.5,292.302
679.5,452.932
680.5,359.881
681.5,112.432
682.5,0
683.5,0
684.5,0
685.5,0
686.5,0
687.5,0
688.5,0
689.5,0
690.5,0
691.5,39.3791
692.5,26.921
693.5,123.194
694.5,164.653
695.5,134.112
696.5,167.922
697.5,244.665
698.5,431.773
699.5,439.827
700.5,610.134
701.5,532.059
702.5,239.862
703.5,312.761
704.5,374.49
705.5,540.729
706.5,338.442
707.5,267.276
708.5,436.266
709.5,614.771
710.5,655.091
711.5,734.641
712.5,732.215
713.5,428.194
714.5,460.864
715.5,489.741
716.5,509.979
717.5,957.377
718.5,1157.38
719.5,975.393
720.5,796.418
721.5,995.589
722.5,833.634
723.5,601.821
724.5,342.252
725.5,240.601
726.5,176.862
727.5,445.187
728.5,1106.84
729.5,567.271
730.5,314.372
731.5,343.37
732.5,252.587
733.5,243.054
734.5,146.832
735.5,56.3882
736.5,28.8757
737.5,0
738.5,0
739.5,0
740.5,52.2206
741.5,158.19
742.5,194.955
743.5,190.505
744.5,74.5071
745.5,61.0143
746.5,43.5046
747.5,57.7117
748.5,174.54
749.5,93.2722
750.5,237.979
751.5,164.479
752.5,400.666
753.5,83.2902
754.5,139.538
755.5,94.6588
756.5,217.223
757.5,254.52
758.5,207.311
759.5,97.6631
760.5,38.9632
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,57.9455
767.5,57.232
768.5,95.8207
769.5,163.413
770.5,248.918
771.5,191.035
772.5,177.233
773.5,306.026
774.5,410.85
775.5,288.925
776.5,216.425
777.5,302.183
778.5,422.898
779.5,582.051
780.5,740.504
781.5,819.444
782.5,969.071
783.5,810.653
784.5,790.944
785.5,392.816
786.5,455.189
787.5,605.87
788.5,277.773
789.5,1208.93
790.5,272.365
791.5,293.023
792.5,935.986
793.5,77.288
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,5.27464
800.5,59.0982
801.5,139.273
802.5,320.125
803.5,265.862
804.5,171.699
805.5,665.144
806.5,757.155
807.5,360.492
808.5,72.7763
809.5,0
810.5,0
811.5,229.084
812.5,448.367
813.5,902.585
814.5,593.423
815.5,958.615
816.5,1009.36
817.5,886.777
818.5,1080.14
819.5,1068.2
820.5,1090.41
821.5,1118.15
822.5,1226.11
823.5,1231.23
824.5,1227.35
825.5,1228.74
826.5,1235
827.5,1237.47
828.5,1207.92
829.5,1142.64
830.5,1028.12
831.5,983.876
832.5,1100.82
833.5,898.004
834.5,437.367
835.5,231.181
836.5,304.617
837.5,294.496
838.5,292.474
839.5,338.645
840.5,290.04
841.5,326.409
842.5,209.76
843.5,151.407
844.5,108.049
845.5,105.031
846.5,163.531
847.5,145.484
848.5,160.121
849.5,129.704
850.5,119.299
851.5,99.9901
852.5,64.3733
853.5,36.2316
854.5,0
855.5,0
856.5,0
857.5,0
858.5,0
859.5,0
860.5,0
861.5,0
862.5,0
863.5,0
864.5,0
865.5,0
866.5,0
867.5,0
868.5,32.1718
869.5,57.0274
870.5,62.1606
871.5,78.4985
872.5,77.5613
873.5,69.266
874.5,46.2833
875.5,47.7058
876.5,99.7859
877.5,136.994
878.5,186.671
879.5,174.762
880.5,182.638
881.5,186.767
882.5,149.575
883.5,375.414
884.5,261.249
885.5,255.185
886.5,355.651
887.5,303.385
888.5,211.893
889.5,238.141
890.5,119.158
891.5,29.1745
892.5,0
893.5,500.083
894.5,292.101
895.5,610.74
896.5,564.815
897.5,771.188
898.5,859.44
899.5,1067.34
900.5,1081.4
901.5,1049
902.5,940.364
903.5,754.95
904.5,591.082
905.5,527.997
906.5,263.087
907.5,164.164
908.5,108.56
909.5,69.0457
910.5,0
911.5,0
912.5,0
913.5,0
914.5,0
915.5,0
916.5,0
917.5,0
918.5,0
919.5,0
920.5,0
921.5,0
922.5,0
923.5,0
924.5,69.7015
925.5,137.593
926.5,207.77
927.5,276.709
928.5,268.511
929.5,202.098
930.5,287.457
931.5,347.089
932.5,393.344
933.5,399.138
934.5,409.808
935.5,350.355
936.5,272.951
937.5,223.24
938.5,213.475
939.5,112.684
940.5,188.553
941.5,151.291
942.5,160.781
943.5,72.8529
944.5,0
945.5,150.783
946.5,202.561
947.5,127.718
948.5,0
949.5,0
950.5,0
951.5,0
952.5,95.6957
953.5,154.088
954.5,272.847
955.5,220.959
956.5,75.4406
957.5,24.7247
958.5,79.8773
959.5,106.099
960.5,107.595
961.5,199.357
962.5,421.611
963.5,430.218
964.5,476.274
965.5,542.884
966.5,493.25
967.5,319.839
968.5,194.083
969.5,122.81
970.5,46.3096
971.5,50.8647
972.5,0
973.5,0
974.5,0
975.5,0
976.5,0
977.5,0
978.5,92.1535
979.5,183.003
980.5,315.431
981.5,376.354
982.5,453.26
983.5,354.774
984.5,208.544
985.5,94.2116
986.5,108.129
987.5,79.2198
988.5,154.663
989.5,81.5949
990.5,60.4516
991.5,153.651
992.5,199.855
993.5,193.859
994.5,122.041
995.5,95.1721
996.5,67.6954
997.5,49.9956
998.5,72.6046
999.5,82.93
1000.5,98.7034
1001.5,119.811
1002.5,184.267
1003.5,169.352
1004.5,287.274
1005.5,326.816
1006.5,282.387
1007.5,245.771
1008.5,258.121
1009.5,256.074
1010.5,233.832
1011.5,273.373
1012.5,309.475
1013.5,302.553
1014.5,356.997
1015.5,361.897
1016.5,286.682
1017.5,348.067
1018.5,465.79
1019.5,543.862
1020.5,650.628
1021.5,544.953
1022.5,496.004
1023.5,361.728
1024.5,569.122
1025.5,554.217
1026.5,581.898
1027.5,715.697
1028.5,986.536
1029.5,1104.58
1030.5,1218.87
1031.5,1009.3
1032.5,533.454
1033.5,989.909
1034.5,1148.33
1035.5,1144.76
1036.5,733.336
1037.5,372.386
1038.5,700.907
1039.5,936.889
1040.5,794.876
1041.5,1223.72
1042.5,1124.74
1043.5,1017.21
1044.5,876.752
1045.5,723.599
1046.5,370.833
1047.5,347.755
1048.5,126.755
1049.5,33.1114
1050.5,0
1051.5,0
1052.5,0
1053.5,55.9023
1054.5,74.1466
1055.5,0
1056.5,0
1057.5,0
1058.5,0
1059.5,32.4856
1060.5,53.6912
1061.5,292.721
1062.5,183.351
1063.5,260.242
1064.5,203.695
1065.5,169.613
1066.5,102.21
1067.5,90.4993
1068.5,56.9532
1069.5,0
1070.5,253.476
1071.5,196.188
1072.5,212.269
1073.5,188.029
1074.5,60.3597
1075.5,69.9174
1076.5,61.314
1077.5,224.7
1078.5,176
1079.5,203.81
1080.5,324.823
1081.5,572.478
1082.5,510.812
1083.5,624.548
1084.5,685.862
1085.5,793.328
1086.5,419.394
1087.5,331.563
1088.5,247.945
1089.5,463.608
1090.5,831.204
1091.5,918.718
1092.5,829.908
1093.5,985.856
1094.5,959.037
1095.5,1188.77
1096.5,597.545
1097.5,247.705
1098.5,215.319
1099.5,307.387
1100.5,147.147
1101.5,142.873
1102.5,155.637
1103.5,209.764
1104.5,243.008
1105.5,146.128
1106.5,80.5972
1107.5,92.79
1108.5,83.2282
1109.5,78.8907
1110.5,84.5833
1111.5,111.884
1112.5,74.8529
1113.5,0
1114.5,0
1115.5,0
1116.5,0
1117.5,0
1118.5,1.35482
1119.5,0
1120.5,0
1121.5,0
1122.5,30.419
1123.5,81.9232
1124.5,133.223
1125.5,292.061
1126.5,270.176
1127.5,57.7523
1128.5,66.218
1129.5,119.351
1130.5,153.398
1131.5,99.4893
1132.5,0
1133.5,0
1134.5,0
1135.5,0
1136.5,0
1137.5,0
1138.5,0
1139.5,187.515
1140.5,8.5023
1141.5,0
1142.5,0
1143.5,0
1144.5,19.038
1145.5,105.476
1146.5,46.4384
1147.5,15.0542
1148.5,86.3772
1149.5,47.4698
1150.5,0
1151.5,0
1152.5,0
1153.5,0
1154.5,0
1155.5,0
1156.5,0
1157.5,0
1158.5,0
1159.5,134.026
1160.5,683.48
1161.5,565.846
1162.5,503.15
1163.5,510.705
1164.5,335.752
1165.5,225.004
1166.5,164.341
1167.5,132.838
1168.5,58.286
1169.5,0
1170.5,0
1171.5,0
1172.5,0
1173.5,0
1174.5,0
1175.5,0
1176.5,0
1177.5,54.9567
1178.5,126.298
1179.5,157.904
1180.5,148.945
1181.5,120.325
1182.5,146.257
1183.5,148.049
1184.5,256.034
1185.5,333.558
1186.5,265.753
1187.5,332.061
1188.5,395.251
1189.5,367.129
1190.5,586.24
1191.5,501.785
1192.5,574.346
1193.5,629.674
1194.5,960.994
1195.5,785.072
1196.5,838.506
1197.5,308.491
1198.5,541.135
1199.5,356.109
1200.5,57.8254
1201.5,128.059
1202.5,388.687
1203.5,626.158
1204.5,517.238
1205.5,1028.87
1206.5,693.657
1207.5,404.174
1208.5,1011.77
1209.5,1200.35
1210.5,1251.67
1211.5,1251.67
1212.5,1251.67
1213.5,1251.67
1214.5,1251.67
1215.5,782.877
1216.5,599.782
1217.5,376.915
1218.5,0
1219.5,20.6143
1220.5,0
1221.5,11.341
1222.5,176.641
1223.5,117.162
1224.5,220.624
1225.5,269.922
1226.5,626.742
1227.5,175.422
1228.5,156.223
1229.5,153.539
1230.5,317.748
1231.5,336.228
1232.5,438.677
1233.5,704.629
1234.5,378.442
1235.5,733.823
1236.5,991.7
1237.5,806.612
1238.5,804.328
1239.5,839.688
1240.5,746.39
1241.5,418.191
1242.5,102.451
1243.5,222.542
1244.5,551.097
1245.5,971.696
1246.5,865.866
1247.5,908.666
1248.5,978.628
1249.5,900.942
1250.5,857.779
1251.5,722.842
1252.5,505.21
1253.5,319.985
1254.5,1065.13
1255.5,921.112
1256.5,754.051
1257.5,522.51
1258.5,228.021
1259.5,174.497
1260.5,95.437
1261.5,80.7268
1262.5,57.3808
1263.5,86.6439
1264.5,144.996
1265.5,243.997
1266.5,179.786
1267.5,670.737
1268.5,521.891
1269.5,711.953
1270.5,1096.97
1271.5,1026.06
1272.5,1223.26
1273.5,1222.96
1274.5,848.06
1275.5,415.519
1276.5,937.377
1277.5,433.206
1278.5,0
1279.5,50.6692
1280.5,1151.49
1281.5,424.725
1282.5,780.315
1283.5,582.481
1284.5,722.334
1285.5,914.285
1286.5,1080.86
1287.5,1203.44
1288.5,1118.53
1289.5,1155.99
1290.5,1152.03
1291.5,1082.26
1292.5,1201.14
1293.5,1151.14
1294.5,812.701
1295.5,678.69
1296.5,530.473
1297.5,331.266
1298.5,487.98
1299.5,299.823
1300.5,245.45
1301.5,277.22
1302.5,168.991
1303.5,143.889
1304.5,0
1305.5,0
1306.5,0
1307.5,0
1308.5,52.3023
1309.5,75.7769
1310.5,44.066
1311.5,14.5543
1312.5,12.0081
1313.5,0
1314.5,0
1315.5,0
1316.5,0
1317.5,0
1318.5,0
1319.5,0
1320.5,7.00268
1321.5,121.539
1322.5,204.537
1323.5,342.675
1324.5,363.727
1325.5,433.63
1326.5,494.03
1327.5,581.853
1328.5,800.608
1329.5,943.238
1330.5,1135.93
1331.5,1230.2
1332.5,1240.94
1333.5,1248.03
1334.5,1250.91
1335.5,1251.67
1336.5,1251.67
1337.5,1242.68
1338.5,710.286
1339.5,1020.79
1340.5,1077.35
1341.5,996.619
1342.5,617.401
1343.5,325.55
1344.5,683.31
1345.5,928.542
1346.5,733.606
1347.5,462.835
1348.5,451.614
1349.5,505.27
1350.5,289.548
1351.5,458.532
1352.5,517.119
1353.5,60.7484
1354.5,80.8843
1355.5,106.4
1356.5,60.0964
1357.5,34.1901
1358.5,48.3556
1359.5,86.0305
1360.5,166.065
1361.5,142.337
1362.5,167.713
1363.5,180.56
1364.5,471.431
1365.5,352.368
1366.5,577.101
1367.5,673.073
1368.5,745.436
1369.5,801.165
1370.5,634.478
1371.5,328.288
1372.5,203.906
1373.5,320.968
1374.5,271.349
1375.5,199.747
1376.5,158.188
1377.5,276.08
1378.5,406.46
1379.5,448.181
1380.5,400.2
1381.5,200.679
1382.5,133.285
1383.5,90.246
1384.5,79.799
1385.5,36.2934
1386.5,3.06358
1387.5,0
1388.5,33.8637
1389.5,37.2652
1390.5,162.868
1391.5,143.269
1392.5,191.114
1393.5,200.036
1394.5,250.641
1395.5,359.826
1396.5,638.997
1397.5,507.873
1398.5,506.919
1399.5,410.536
1400.5,212.318
1401.5,222.786
1402.5,1107.29
1403.5,1218.56
1404.5,910.368
1405.5,1221.33
1406.5,1251.67
1407.5,1234.5
1408.5,1251.67
1409.5,1251.67
1410.5,1162.63
1411.5,592.603
1412.5,1234.17
1413.5,956.357
1414.5,551.651
1415.5,177.506
1416.5,580.256
1417.5,332.583
1418.5,365.347
1419.5,46.8304
1420.5,43.9363
1421.5,1189.54
1422.5,1036.5
1423.5,1119.55
1424.5,1044.99
1425.5,1014.16
1426.5,1228.59
1427.5,1239.33
1428.5,1248.79
1429.5,1244.14
1430.5,1030.44
1431.5,1228.88
1432.5,1239.02
1433.5,1059.26
1434.5,93.1636
1435.5,62.3408
1436.5,221.046
1437.5,483.806
1438.5,355.689
1439.5,479.923
1440.5,153.185
1441.5,326.415
1442.5,711.906
1443.5,391.817
1444.5,147.303
1445.5,892.617
1446.5,181.421
1447.5,100.385
1448.5,48.1279
1449.5,128.983
1450.5,54.4718
1451.5,34.228
1452.5,44.6025
1453.5,0
1454.5,0
1455.5,0
1456.5,0
1457.5,0
1458.5,121.012
1459.5,96.8565
1460.5,534.507
1461.5,131.703
1462.5,209.979
1463.5,167.552
1464.5,65.4231
1465.5,0
1466.5,0
1467.5,161.999
1468.5,178.718
1469.5,97.0273
1470.5,120.463
1471.5,88.288
1472.5,61.6602
1473.5,123.693
1474.5,201.095
1475.5,216.8
1476.5,269.453
1477.5,365.911
1478.5,457.57
1479.5,516.217
1480.5,462.635
1481.5,359.081
1482.5,205.509
1483.5,114.095
1484.5,2.81737
1485.5,0.922657
1486.5,50.2898
1487.5,30.0538
1488.5,99.9287
1489.5,259.738
1490.5,274.311
1491.5,296.93
1492.5,413.413
1493.5,338.564
1494.5,0
1495.5,381.851
1496.5,361.358
1497.5,50.3424
1498.5,60.531
1499.5,64.5944
1500.5,0
1501.5,48.4539
1502.5,33.8457
1503.5,0
1504.5,0
1505.5,0
1506.5,0
1507.5,0
1508.5,0
1509.5,0
1510.5,0
1511.5,41.7884
1512.5,138.545
1513.5,182.049
1514.5,214.375
1515.5,215.648
1516.5,210.188
1517.5,228.775
1518.5,263.26
1519.5,274.671
1520.5,221.82
1521.5,113.316
1522.5,177.709
1523.5,501.573
1524.5,441.758
1525.5,517.104
1526.5,704.243
1527.5,736.618
1528.5,789.189
1529.5,886.253
1530.5,349.018
1531.5,681.517
1532.5,646.54
1533.5,790.166
1534.5,612.369
1535.5,711.314
1536.5,891.202
1537.5,821.295
1538.5,441.194
1539.5,710.663
1540.5,441.032
1541.5,523.54
1542.5,384.093
1543.5,419.9
1544.5,309.38
1545.5,185.98
1546.5,214.08
1547.5,234.935
1548.5,205.867
1549.5,429.696
1550.5,765.291
1551.5,793.11
1552.5,1013.15
1553.5,1010.82
1554.5,533.12
1555.5,526.193
1556.5,1117.07
1557.5,721.177
1558.5,367.003
1559.5,613.748
1560.5,631.714
1561.5,469.34
1562.5,339.686
1563.5,314.613
1564.5,351.301
1565.5,231.051
1566.5,67.2491
1567.5,85.5415
1568.5,0
1569.5,44.0635
1570.5,257.258
1571.5,458.945
1572.5,661.22
1573.5,924.652
1574.5,1172.72
1575.5,594.663
1576.5,1138.49
1577.5,854.31
1578.5,206.972
1579.5,0
1580.5,0
1581.5,0
1582.5,0
1583.5,0
1584.5,867.57
1585.5,1050.24
1586.5,1223.48
1587.5,1239.3
1588.5,1251.67
1589.5,1251.67
1590.5,1251.67
1591.5,1251.67
1592.5,1251.67
1593.5,1251.67
1594.5,1251.67
1595.5,1251.67
1596.5,1251.67
1597.5,1251.67
1598.5,1224.2
1599.5,1182.77
1600.5,1177.97
1601.5,1055.15
1602.5,1133.86
1603.5,907.445
1604.5,318.876
1605.5,881.793
1606.5,1195.12
1607.5,315.033
1608.5,282.622
1609.5,41.7947
1610.5,75.5538
1611.5,180.407
1612.5,220.194
1613.5,140.919
1614.5,178.251
1615.5,123.045
1616.5,136.442
1617.5,190.315
1618.5,153.675
1619.5,164.719
1620.5,161.389
1621.5,204.714
1622.5,153.291
1623.5,137.249
1624.5,151.13
1625.5,122.301
1626.5,106.659
1627.5,130.18
1628.5,66.2665
1629.5,2.68067
1630.5,0
1631.5,0
1632.5,0
1633.5,0
1634.5,41.1528
1635.5,0
1636.5,0
1637.5,0
1638.5,0
1639.5,0
1640.5,0
1641.5,0
1642.5,0
1643.5,0
1644.5,0
1645.5,0
1646.5,0
1647.5,0
1648.5,0
1649.5,0
1650.5,0
1651.5,0
1652.5,0
1653.5,0
1654.5,0
1655.5,0
1656.5,30.0698
1657.5,55.7098
1658.5,170.203
1659.5,69.8301
1660.5,108.188
1661.5,118.042
1662.5,149.677
1663.5,228.886
1664.5,284.027
1665.5,373.292
1666.5,413.639
1667.5,720.388
1668.5,1036.68
1669.5,980.398
1670.5,1102.4
1671.5,1143.08
