Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
133.5,0
134.5,0
135.5,52.6864
136.5,42.5099
137.5,58.3602
138.5,409.754
139.5,486.916
140.5,487.686
141.5,401.956
142.5,466.078
143.5,345.934
144.5,424.357
145.5,277.75
146.5,349.941
147.5,286.201
148.5,220.362
149.5,355.93
150.5,242.599
151.5,179.403
152.5,103.531
153.5,154.89
154.5,146.701
155.5,265.829
156.5,355.497
157.5,307.944
158.5,317.962
159.5,252.363
160.5,169.242
161.5,361.773
162.5,593.334
163.5,475.604
164.5,323.963
165.5,333.9
166.5,219.153
167.5,166.559
168.5,134.782
169.5,172.344
170.5,76.4971
171.5,103.417
172.5,105.802
173.5,30.8168
174.5,55.1783
175.5,92.563
176.5,236.902
177.5,105.851
178.5,18.7915
179.5,51.3764
180.5,78.6037
181.5,93.262
182.5,0
183.5,0
184.5,0
185.5,0
186.5,0
187.5,0
188.5,94.8959
189.5,70.1374
190.5,140.847
191.5,285.233
192.5,254.389
193.5,234.367
194.5,235.989
195.5,254.298
196.5,296.847
197.5,302.801
198.5,324.685
199.5,295.963
200.5,264.479
201.5,309.31
202.5,240.644
203.5,263.775
204.5,259.693
205.5,510.46
206.5,570.8
207.5,625.433
208.5,606.552
209.5,326.852
210.5,409.188
211.5,199.321
212.5,603.088
213.5,624.157
214.5,537.76
215.5,311.027
216.5,360.781
217.5,180.625
218.5,143.507
219.5,185.828
220.5,199.357
221.5,207.683
222.5,122.555
223.5,91.1393
224.5,86.6742
225.5,0
226.5,0
227.5,15.5231
228.5,0
229.5,0
230.5,0
231.5,77.3069
232.5,165.19
233.5,131.579
234.5,351.338
235.5,703.774
236.5,472.542
237.5,465.069
238.5,1250.77
239.5,1158.23
240.5,950.931
241.5,652.295
242.5,788.407
243.5,499.334
244.5,831.204
245.5,668.931
246.5,427.078
247.5,318.53
248.5,614.995
249.5,1227.68
250.5,1251.67
251.5,1247.01
252.5,1251.67
253.5,1251.67
254.5,1251.67
255.5,1251.67
256.5,1251.67
257.5,389.845
258.5,96.1344
259.5,742.406
260.5,397.138
261.5,617.987
262.5,446.379
263.5,812.35
264.5,625.942
265.5,383.014
266.5,381.393
267.5,404.724
268.5,204.677
269.5,164.919
270.5,79.6429
271.5,62.3549
272.5,102.057
273.5,162.344
274.5,222.58
275.5,90.3364
276.5,130.538
277.5,123.474
278.5,115.258
279.5,146.364
280.5,143.877
281.5,189.654
282.5,137.555
283.5,111.881
284.5,150.869
285.5,223.25
286.5,169.61
287.5,174.309
288.5,170.658
289.5,136.633
290.5,76.0519
291.5,114.889
292.5,168.352
293.5,139.805
294.5,71.7045
295.5,83.8225
296.5,0
297.5,69.5437
298.5,5.87171
299.5,0
300.5,0
301.5,0
302.5,0
303.5,0
304.5,0
305.5,0
306.5,10.1519
307.5,30.7909
308.5,28.6015
309.5,53.1581
310.5,36.532
311.5,36.1946
312.5,49.6892
313.5,33.052
314.5,64.0528
315.5,36.0903
316.5,65.4144
317.5,76.668
318.5,48.4299
319.5,18.8545
320.5,136.902
321.5,116.033
322.5,79.9505
323.5,44.2922
324.5,38.5795
325.5,36.3772
326.5,53.7794
327.5,82.4855
328.5,79.3763
329.5,83.8461
330.5,141.463
331.5,140.178
332.5,75.9752
333.5,59.2415
334.5,0
335.5,0
336.5,0
337.5,0
338.5,0
339.5,0
340.5,0
341.5,0
342.5,0
343.5,0
344.5,0
345.5,0
346.5,0
347.5,10.6098
348.5,61.451
349.5,66.1704
350.5,73.4411
351.5,73.2912
352.5,60.1458
353.5,0
354.5,60.1458
355.5,73.2912
356.5,174.726
357.5,175.772
358.5,233.099
359.5,301.216
360.5,347.578
361.5,362.118
362.5,391.093
363.5,456.397
364.5,331.57
365.5,334.316
366.5,551.802
367.5,328.921
368.5,571.404
369.5,274.881
370.5,195.599
371.5,137.388
372.5,403.22
373.5,434.849
374.5,365.87
375.5,269.007
376.5,179.618
377.5,254.183
378.5,295.427
379.5,321.186
380.5,364.254
381.5,361.023
382.5,277.123
383.5,275.422
384.5,353.137
385.5,435.098
386.5,284.231
387.5,221.265
388.5,246.972
389.5,193.042
390.5,259.813
391.5,184.124
392.5,135.858
393.5,39.4471
394.5,8.38909
395.5,0
396.5,0
397.5,0
398.5,0
399.5,0
400.5,0
401.5,0
402.5,0
403.5,0
404.5,47.6646
405.5,176.584
406.5,347.3
407.5,296.617
408.5,290.258
409.5,281.093
410.5,383.088
411.5,522.634
412.5,492.058
413.5,586.218
414.5,593.73
415.5,518.227
416.5,576.935
417.5,703.149
418.5,501.326
419.5,622.385
420.5,842.602
421.5,942.65
422.5,927.805
423.5,869.296
424.5,700.227
425.5,256.321
426.5,240.805
427.5,371.988
428.5,426.644
429.5,599.923
430.5,703.287
431.5,849.854
432.5,864.618
433.5,604.472
434.5,566.203
435.5,298.493
436.5,191.353
437.5,264.015
438.5,326.686
439.5,326.575
440.5,274.207
441.5,320.287
442.5,167.033
443.5,594.809
444.5,278.69
445.5,259.226
446.5,216.738
447.5,184.139
448.5,135.046
449.5,124.766
450.5,336.4
451.5,217.767
452.5,102.394
453.5,50.3544
454.5,50.7334
455.5,0
456.5,0
457.5,0
458.5,0
459.5,0
460.5,0
461.5,0
462.5,27.5545
463.5,155.934
464.5,223.977
465.5,160.15
466.5,82.5004
467.5,76.7415
468.5,94.3816
469.5,40.2689
470.5,0
471.5,0
472.5,121.416
473.5,92.764
474.5,288.447
475.5,661.007
476.5,627.929
477.5,522.851
478.5,485.463
479.5,355.846
480.5,298.214
481.5,273.448
482.5,253.606
483.5,137.542
484.5,84.4666
485.5,79.7293
486.5,58.7476
487.5,37.4395
488.5,0
489.5,0
490.5,0
491.5,0
492.5,0
493.5,0
494.5,0
495.5,0
496.5,0
497.5,0
498.5,67.4664
499.5,67.8581
500.5,84.4465
501.5,204.923
502.5,325.808
503.5,389.649
504.5,422.757
505.5,460.785
506.5,391.428
507.5,322.332
508.5,352.353
509.5,414.794
510.5,432.663
511.5,428.753
512.5,391.363
513.5,157.797
514.5,58.0218
515.5,37.1953
516.5,17.9251
517.5,0
518.5,0
519.5,0
520.5,0
521.5,15.747
522.5,0
523.5,26.2865
524.5,31.3058
525.5,186.966
526.5,150.666
527.5,70.0437
528.5,62.3927
529.5,98.5478
530.5,175.335
531.5,165.17
532.5,259.526
533.5,323.511
534.5,320.773
535.5,281.455
536.5,241.741
537.5,80.0422
538.5,0
539.5,0
540.5,0
541.5,0
542.5,0
543.5,0
544.5,0
545.5,32.1604
546.5,41.2101
547.5,61.1981
548.5,312.814
549.5,529.857
550.5,551.169
551.5,359.616
552.5,106.697
553.5,108.205
554.5,211.32
555.5,414.359
556.5,222.196
557.5,182.131
558.5,196.369
559.5,160.091
560.5,91.4151
561.5,42.2436
562.5,0
563.5,0
564.5,0
565.5,0
566.5,0
567.5,0
568.5,0
569.5,58.9987
570.5,178.047
571.5,166.427
572.5,192.176
573.5,173.357
574.5,0
575.5,0
576.5,57.9458
577.5,0
578.5,238.994
579.5,272.464
580.5,218.676
581.5,325.807
582.5,310.745
583.5,232.411
584.5,266.295
585.5,231.03
586.5,177.857
587.5,160.697
588.5,72.4504
589.5,26.6646
590.5,0
591.5,0
592.5,0
593.5,0
594.5,0
595.5,0
596.5,33.8108
597.5,118.449
598.5,110.772
599.5,172.657
600.5,209.901
601.5,245.579
602.5,218.461
603.5,181.773
604.5,195.742
605.5,175.6
606.5,277.297
607.5,288.037
608.5,292.125
609.5,311.591
610.5,205.199
611.5,178.772
612.5,213.716
613.5,330.948
614.5,565.273
615.5,705.04
616.5,651.415
617.5,687.967
618.5,216.738
619.5,368.547
620.5,373.661
621.5,484.779
622.5,521.996
623.5,508.064
624.5,427.62
625.5,554.827
626.5,369.895
627.5,551.313
628.5,1025.62
629.5,643.657
630.5,328.425
631.5,582.116
632.5,531.421
633.5,404.655
634.5,225.908
635.5,641.001
636.5,1157.21
637.5,696.103
638.5,866.883
639.5,1124.09
640.5,1057.24
641.5,413.501
642.5,313.757
643.5,380.913
644.5,354.221
645.5,518.641
646.5,400.469
647.5,283.729
648.5,190.296
649.5,213.907
650.5,489.444
651.5,475.298
652.5,349.849
653.5,416.584
654.5,449.033
655.5,332.811
656.5,298.771
657.5,229.962
658.5,115.94
659.5,271.813
660.5,256.16
661.5,1114.84
662.5,1204.7
663.5,1181.27
664.5,1104.31
665.5,865.324
666.5,1223.27
667.5,449.943
668.5,385.886
669.5,725.648
670.5,348.731
671.5,190.855
672.5,598.552
673.5,537.603
674.5,485.511
675.5,239.021
676.5,171.358
677.5,238.801
678.5,226.987
679.5,144.006
680.5,346.837
681.5,363.484
682.5,510.166
683.5,904.105
684.5,1079.43
685.5,949.002
686.5,1130.9
687.5,1076.08
688.5,1073.28
689.5,465.507
690.5,185.607
691.5,969.11
692.5,1039.24
693.5,878.064
694.5,1027.65
695.5,874.964
696.5,753.567
697.5,778.343
698.5,726.457
699.5,980.675
700.5,990.398
701.5,826.538
702.5,704.84
703.5,898.613
704.5,435.585
705.5,543.7
706.5,280.467
707.5,220.362
708.5,207.003
709.5,288.645
710.5,496.438
711.5,491.308
712.5,497.289
713.5,194.784
714.5,185.676
715.5,266.966
716.5,315.125
717.5,292.866
718.5,471.384
719.5,494.096
720.5,552.697
721.5,662.485
722.5,432.503
723.5,429.916
724.5,337.832
725.5,513.915
726.5,578.644
727.5,483.046
728.5,626.97
729.5,311.563
730.5,190.792
731.5,171.546
732.5,117.162
733.5,82.0351
734.5,131.187
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,294.663
742.5,498.977
743.5,367.532
744.5,507.831
745.5,479.952
746.5,772.259
747.5,571.087
748.5,706.619
749.5,1058.2
750.5,685.619
751.5,669.014
752.5,736.403
753.5,558.802
754.5,600.613
755.5,542.752
756.5,411.372
757.5,253.173
758.5,149.78
759.5,201.461
760.5,54.6142
761.5,32.5382
762.5,0
763.5,0
764.5,70.6294
765.5,78.8551
766.5,124.328
767.5,166.233
768.5,341.399
769.5,234.365
770.5,222.895
771.5,282.602
772.5,294.253
773.5,344.398
774.5,309.686
775.5,325.061
776.5,268.109
777.5,158.62
778.5,126.361
779.5,74.7199
780.5,0.0214
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,45.5393
792.5,51.5027
793.5,99.9181
794.5,151.056
795.5,329.162
796.5,440.002
797.5,547.387
798.5,574.777
799.5,528.495
800.5,559.721
801.5,232.795
802.5,231.449
803.5,289.375
804.5,696.953
805.5,875.555
806.5,1113.06
807.5,990.049
808.5,1000.62
809.5,644.231
810.5,303.675
811.5,831.145
812.5,779.921
813.5,792.117
814.5,774.02
815.5,597.657
816.5,616.389
817.5,636.262
818.5,213.263
819.5,443.656
820.5,331.693
821.5,645.023
822.5,605.696
823.5,767.857
824.5,920.578
825.5,986.591
826.5,686.421
827.5,531.157
828.5,424.408
829.5,255.302
830.5,140.16
831.5,45.353
832.5,0
833.5,0
834.5,0
835.5,0
836.5,0
837.5,0
838.5,0
839.5,31.6139
840.5,133.287
841.5,213.797
842.5,233.158
843.5,235.055
844.5,283.394
845.5,391.52
846.5,295.967
847.5,199.403
848.5,0
849.5,0
850.5,0
851.5,0
852.5,0
853.5,0
854.5,0
855.5,0
856.5,0
857.5,0
858.5,0
859.5,0
860.5,169.432
861.5,208.594
862.5,246.944
863.5,421.066
864.5,364.22
865.5,331.286
866.5,482.803
867.5,506.753
868.5,323.548
869.5,219.153
870.5,257.441
871.5,128.031
872.5,198.012
873.5,142.16
874.5,87.3863
875.5,115.251
876.5,167.95
877.5,156.523
878.5,167.111
879.5,516.078
880.5,463.976
881.5,408.976
882.5,328.739
883.5,237.652
884.5,106.236
885.5,151.808
886.5,65.9755
887.5,85.4669
888.5,8.72393
889.5,82.3819
890.5,851.17
891.5,814.204
892.5,1217.26
893.5,1183.49
894.5,1160.52
895.5,1046.22
896.5,1150.33
897.5,1212.85
898.5,1229.09
899.5,1140.04
900.5,1017.43
901.5,923.226
902.5,908.365
903.5,803.13
904.5,589.468
905.5,372.512
906.5,212.637
907.5,170.103
908.5,135.826
909.5,103.295
910.5,147.862
911.5,107.25
912.5,178.787
913.5,183.315
914.5,111.101
915.5,41.9451
916.5,41.5607
917.5,89.1275
918.5,125.437
919.5,218.879
920.5,251.652
921.5,104.505
922.5,197.014
923.5,341.894
924.5,422.316
925.5,523.965
926.5,509.347
927.5,659.641
928.5,840.069
929.5,908.403
930.5,657.449
931.5,403.105
932.5,591.802
933.5,909.857
934.5,684.608
935.5,807.982
936.5,784.044
937.5,1160.11
938.5,1037.05
939.5,736.001
940.5,702.664
941.5,860.304
942.5,941.122
943.5,1079.92
944.5,1064.41
945.5,952.79
946.5,629.664
947.5,347.673
948.5,510.173
949.5,682.386
950.5,867.331
951.5,1173.72
952.5,1251.67
953.5,1248.61
954.5,1132.27
955.5,1235.14
956.5,453.736
957.5,1005.58
958.5,928.804
959.5,662.08
960.5,500.626
961.5,909.929
962.5,1147.84
963.5,1120.57
964.5,1040.69
965.5,431.328
966.5,1205.32
967.5,1163.24
968.5,952.484
969.5,1149.89
970.5,1226.32
971.5,1145.34
972.5,1019.2
973.5,643.866
974.5,348.377
975.5,149.844
976.5,102.853
977.5,0
978.5,0
979.5,0
980.5,0
981.5,45.4408
982.5,57.8488
983.5,54.1462
984.5,141.412
985.5,168.18
986.5,303.229
987.5,324.562
988.5,194.801
989.5,192.565
990.5,190.002
991.5,294.279
992.5,101.967
993.5,159.991
994.5,131.213
995.5,97.3631
996.5,111.636
997.5,92.3913
998.5,103.004
999.5,191.193
1000.5,202.59
1001.5,237.681
1002.5,202.118
1003.5,338.322
1004.5,216.922
1005.5,316.874
1006.5,370.384
1007.5,380.759
1008.5,404.957
1009.5,316.099
1010.5,197.373
1011.5,118.382
1012.5,65.9142
1013.5,2.80298
1014.5,0
1015.5,45.1334
1016.5,77.1227
1017.5,75.8124
1018.5,181.728
1019.5,245.051
1020.5,249.229
1021.5,220.108
1022.5,232.31
1023.5,336.256
1024.5,284.231
1025.5,61.0772
1026.5,0
1027.5,0
1028.5,0
1029.5,79.2218
1030.5,115.622
1031.5,109.641
1032.5,157.947
1033.5,233.967
1034.5,210.97
1035.5,256.224
1036.5,283.855
1037.5,191.51
1038.5,294.396
1039.5,175.166
1040.5,110.083
1041.5,0
1042.5,0
1043.5,0
1044.5,0
1045.5,0
1046.5,0
1047.5,0
1048.5,0
1049.5,31.2515
1050.5,48.3034
1051.5,43.6321
1052.5,0
1053.5,0
1054.5,40.6974
1055.5,0
1056.5,0
1057.5,0
1058.5,0
1059.5,0
1060.5,0
1061.5,0
1062.5,6.72723
1063.5,159.868
1064.5,105.547
1065.5,42.3564
1066.5,0
1067.5,51.0043
1068.5,1.35482
1069.5,18.1547
1070.5,73.0282
1071.5,89.4197
1072.5,115.383
1073.5,376.878
1074.5,242.755
1075.5,381.085
1076.5,632.605
1077.5,598.57
1078.5,550.808
1079.5,508.817
1080.5,369.595
1081.5,300.917
1082.5,215.849
1083.5,258.915
1084.5,228.926
1085.5,127.25
1086.5,70.8091
1087.5,65.8217
1088.5,0
1089.5,0
1090.5,0
1091.5,0
1092.5,0
1093.5,0
1094.5,0
1095.5,51.1911
1096.5,78.9029
1097.5,37.9014
1098.5,0
1099.5,0
1100.5,48.6683
1101.5,23.4387
1102.5,0
1103.5,0
1104.5,0
1105.5,0
1106.5,66.8141
1107.5,0
1108.5,0
1109.5,0
1110.5,141.425
1111.5,147.928
1112.5,116.895
1113.5,59.611
1114.5,111.087
1115.5,141.94
1116.5,122.258
1117.5,84.7248
1118.5,62.2208
1119.5,33.0436
1120.5,36.776
1121.5,20.7882
1122.5,108.371
1123.5,66.059
1124.5,65.1848
1125.5,186.555
1126.5,200.112
1127.5,391.196
1128.5,343.74
1129.5,388.034
1130.5,382.792
1131.5,346.59
1132.5,242.008
1133.5,118.06
1134.5,47.3751
1135.5,26.6303
1136.5,0
1137.5,0
1138.5,0
1139.5,0
1140.5,53.4104
1141.5,214.492
1142.5,499.719
1143.5,715.259
1144.5,985.224
1145.5,450.443
1146.5,144.086
1147.5,461.593
1148.5,527.387
1149.5,291.328
1150.5,840.501
1151.5,1060.42
1152.5,940.993
1153.5,1088.7
1154.5,728.423
1155.5,794.122
1156.5,1114.21
1157.5,1164.5
1158.5,518.747
1159.5,805.04
1160.5,650.938
1161.5,592.084
1162.5,1019.96
1163.5,1128.43
1164.5,962.579
1165.5,632.703
1166.5,749.118
1167.5,466.567
1168.5,417.319
1169.5,259.224
1170.5,128.323
1171.5,184.603
1172.5,0
1173.5,0
1174.5,0
1175.5,60.97
1176.5,35.1322
1177.5,112.585
1178.5,79.8019
1179.5,74.7118
1180.5,62.4694
1181.5,127.471
1182.5,226.849
1183.5,254.812
1184.5,360.53
1185.5,392.364
1186.5,596.534
1187.5,829.501
1188.5,781.564
1189.5,990.328
1190.5,994.59
1191.5,1152.35
1192.5,1159.56
1193.5,1223.98
1194.5,916.009
1195.5,1024.96
1196.5,1149.02
1197.5,1176.27
1198.5,1219.89
1199.5,1159.17
1200.5,1183.91
1201.5,947.792
1202.5,992.586
1203.5,1159.15
1204.5,1046.35
1205.5,911.797
1206.5,490.083
1207.5,206.769
1208.5,683.377
1209.5,1167.05
1210.5,1232.47
1211.5,1201.42
1212.5,1230.63
1213.5,1089.6
1214.5,1155.46
1215.5,1226.08
1216.5,1248.48
1217.5,1229.18
1218.5,1250.23
1219.5,1237.41
1220.5,1171.72
1221.5,800.123
1222.5,715.99
1223.5,340.644
1224.5,844.016
1225.5,963.155
1226.5,607.788
1227.5,527.995
1228.5,443.304
1229.5,251.046
1230.5,194.233
1231.5,291.664
1232.5,211.871
1233.5,70.492
1234.5,60.6236
1235.5,0
1236.5,0
1237.5,67.9849
1238.5,288.137
1239.5,196.327
1240.5,186.605
1241.5,142.536
1242.5,117.485
1243.5,163.533
1244.5,219.371
1245.5,125.401
1246.5,95.1394
1247.5,113.392
1248.5,200.87
1249.5,217.842
1250.5,118.514
1251.5,29.4902
1252.5,38.7145
1253.5,0
1254.5,0
1255.5,0
1256.5,0
1257.5,0
1258.5,0
1259.5,0
1260.5,0
1261.5,0
1262.5,0
1263.5,0
1264.5,0
1265.5,0
1266.5,101.44
1267.5,213.159
1268.5,113.126
1269.5,79.0166
1270.5,51.2123
1271.5,48.7682
1272.5,53.1677
1273.5,70.7276
1274.5,0
1275.5,104.238
1276.5,244.954
1277.5,349.481
1278.5,0
1279.5,0
1280.5,0
1281.5,0
1282.5,0
1283.5,0
1284.5,0
1285.5,0
1286.5,30.865
1287.5,75.9666
1288.5,265.724
1289.5,417.413
1290.5,121.711
1291.5,394.314
1292.5,404.017
1293.5,470.751
1294.5,583.333
1295.5,427.496
1296.5,348.82
1297.5,255.513
1298.5,765.124
1299.5,471.198
1300.5,566.345
1301.5,667.304
1302.5,690.669
1303.5,570.174
1304.5,520.397
1305.5,275.763
1306.5,165.987
1307.5,50.3355
1308.5,0
1309.5,0
1310.5,0
1311.5,0
1312.5,0
1313.5,1184.59
1314.5,1148.29
1315.5,1231.63
1316.5,1231.73
1317.5,1149.29
1318.5,1242.74
1319.5,1238.53
1320.5,1131.7
1321.5,1231.32
1322.5,1157.68
1323.5,1239.09
1324.5,1251.67
1325.5,1251.67
1326.5,1251.67
1327.5,1251.67
1328.5,1251.67
1329.5,1251.67
1330.5,1251.67
1331.5,1251.67
1332.5,1251.67
1333.5,1251.67
1334.5,1251.67
1335.5,1251.67
1336.5,1251.67
1337.5,1233.49
1338.5,1195.39
1339.5,690.584
1340.5,861.64
1341.5,747.773
1342.5,523.65
1343.5,1080.42
1344.5,770.908
1345.5,682.306
1346.5,660.788
1347.5,648.353
1348.5,631.025
1349.5,512.626
1350.5,380.27
1351.5,411.283
1352.5,280.602
1353.5,114.347
1354.5,0
1355.5,0
1356.5,0
1357.5,0
1358.5,0
1359.5,0
1360.5,0
1361.5,0
1362.5,2.75227
1363.5,43.4994
1364.5,146.421
1365.5,197.076
1366.5,195.837
1367.5,171.879
1368.5,223.963
1369.5,99.5232
1370.5,494.561
1371.5,572.372
1372.5,1195.33
1373.5,1224.43
1374.5,1027.64
1375.5,1132.22
1376.5,940.573
1377.5,1009.53
1378.5,625.808
1379.5,945.006
1380.5,662.007
1381.5,541.761
1382.5,517.88
1383.5,426.989
1384.5,264.428
1385.5,210.771
1386.5,320.722
1387.5,374.731
1388.5,344.039
1389.5,258.75
1390.5,415.748
1391.5,229.165
1392.5,219.348
1393.5,104.282
1394.5,50.1771
1395.5,46.2588
1396.5,71.3171
1397.5,139.53
1398.5,194.995
1399.5,191.859
1400.5,168.97
1401.5,119.234
1402.5,59.292
1403.5,34.2664
1404.5,0
1405.5,0
1406.5,0
1407.5,0
1408.5,30.3385
1409.5,88.5214
1410.5,125.066
1411.5,220.534
1412.5,95.1865
1413.5,0
1414.5,0
1415.5,0
1416.5,0
1417.5,0
1418.5,0
1419.5,0
1420.5,58.904
1421.5,153.604
1422.5,214.259
1423.5,255.535
1424.5,148.622
1425.5,55.6056
1426.5,121.792
1427.5,158.235
1428.5,449.871
1429.5,878.33
1430.5,651.431
1431.5,406.889
1432.5,208.947
1433.5,188.569
1434.5,267.492
1435.5,78.0142
1436.5,109.82
1437.5,77.6945
1438.5,288.279
1439.5,264.186
1440.5,128.797
1441.5,0
1442.5,0
1443.5,0
1444.5,88.2421
1445.5,102.243
1446.5,165.835
1447.5,259.392
1448.5,274.043
1449.5,101.363
1450.5,149.8
1451.5,318.821
1452.5,292.538
1453.5,211.334
1454.5,162.097
1455.5,177.605
1456.5,112.157
1457.5,73.0874
1458.5,98.1725
1459.5,85.8556
1460.5,146.424
1461.5,238.841
1462.5,189.562
1463.5,335.051
1464.5,304.609
1465.5,415.981
1466.5,490.481
1467.5,523.771
1468.5,644.559
1469.5,676.04
1470.5,611.39
1471.5,497.763
1472.5,547.366
1473.5,468.962
1474.5,356.19
1475.5,397.756
1476.5,822.555
1477.5,976.607
1478.5,1176.45
1479.5,1203.53
1480.5,1164.78
1481.5,1227.32
1482.5,606.457
1483.5,532.057
1484.5,1147.74
1485.5,1221.4
1486.5,1107.06
1487.5,1128.15
1488.5,677.484
1489.5,1210.08
1490.5,634.101
1491.5,638.436
1492.5,551.119
1493.5,1165.68
1494.5,1195.86
1495.5,1134.25
1496.5,1080.77
1497.5,595.809
1498.5,822.372
1499.5,1171.87
1500.5,1008.82
1501.5,713.599
1502.5,503.923
1503.5,277.965
1504.5,372.598
1505.5,652.075
1506.5,611.691
1507.5,574.732
1508.5,173.7
1509.5,429.664
1510.5,1251.67
1511.5,1251.67
1512.5,1249.09
1513.5,1251.67
1514.5,619.684
1515.5,774.21
1516.5,453.274
1517.5,454.227
1518.5,222.196
1519.5,169.801
1520.5,166.534
1521.5,89.2774
1522.5,112.874
1523.5,92.7939
1524.5,49.3612
1525.5,0
1526.5,0
1527.5,0
1528.5,0
1529.5,0
1530.5,0
1531.5,0
1532.5,36.3581
1533.5,119.045
1534.5,262.269
1535.5,244.954
1536.5,264.015
1537.5,384.779
1538.5,527.697
1539.5,377.196
1540.5,720.853
1541.5,478.74
1542.5,819.549
1543.5,471.384
1544.5,783.073
1545.5,719.611
1546.5,953.605
1547.5,840.632
1548.5,766.871
1549.5,927.543
1550.5,952.217
1551.5,960.96
1552.5,1056.09
1553.5,1153.53
1554.5,801.007
1555.5,993.288
1556.5,1226.73
1557.5,1199.77
1558.5,1011.71
1559.5,572.852
1560.5,481.907
1561.5,290.707
1562.5,523.255
1563.5,364.37
1564.5,504.591
1565.5,399.804
1566.5,820.426
1567.5,747.51
1568.5,570.219
1569.5,283.059
1570.5,140.134
1571.5,191.213
1572.5,90.2316
1573.5,90.9013
1574.5,148.066
1575.5,221.383
1576.5,147.44
1577.5,254.58
1578.5,326.158
1579.5,417.752
1580.5,504.165
1581.5,635.544
1582.5,530.762
1583.5,776.268
1584.5,687.42
1585.5,319.933
1586.5,312.778
1587.5,230.664
1588.5,308.075
1589.5,332.689
1590.5,305.735
1591.5,217.149
1592.5,311.998
1593.5,223.519
1594.5,335.049
1595.5,435.428
1596.5,429.327
1597.5,428.483
1598.5,386.705
1599.5,882.275
1600.5,1033.1
1601.5,853.744
1602.5,388.562
1603.5,323.268
1604.5,316.546
1605.5,355.087
1606.5,263.038
1607.5,345.826
1608.5,60.4614
1609.5,921.007
1610.5,226.021
1611.5,251.921
1612.5,410.825
1613.5,151.933
1614.5,309.351
1615.5,299.933
1616.5,428.328
1617.5,405.879
1618.5,1141.24
1619.5,1251.1
1620.5,1221.46
1621.5,1184.94
1622.5,1221.88
1623.5,1218.62
1624.5,1233.3
1625.5,1159.07
1626.5,1095.56
1627.5,395.347
1628.5,430.4
1629.5,406.985
1630.5,795.444
1631.5,1219.47
1632.5,1251.67
1633.5,1251.67
1634.5,1251.67
1635.5,1250.44
1636.5,1251.67
1637.5,1230.73
1638.5,1248.43
1639.5,1251.67
1640.5,1251.67
1641.5,1251.67
1642.5,1251.67
1643.5,1251.67
1644.5,1251.67
1645.5,1247.5
1646.5,1227.82
1647.5,1225.44
1648.5,1210.59
1649.5,1220.48
1650.5,1195.7
1651.5,648.742
1652.5,731.914
1653.5,352.513
1654.5,856.081
1655.5,475.008
1656.5,386.042
1657.5,345.836
1658.5,232.009
1659.5,199.049
1660.5,72.3238
1661.5,227.521
1662.5,135.208
1663.5,264.555
1664.5,130.615
1665.5,3.17268
1666.5,0
1667.5,0
1668.5,0
1669.5,40.6904
1670.5,0
1671.5,6.8268
1672.5,12.3452
1673.5,38.8286
1674.5,0
1675.5,0
1676.5,0
1677.5,432.554
