Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
584.5,109.338
585.5,79.9151
586.5,80.9759
587.5,86.6053
588.5,46.5418
589.5,0
590.5,0
591.5,0
592.5,0
593.5,0
594.5,0
595.5,0
596.5,0
597.5,155.852
598.5,222.277
599.5,251.953
600.5,335.97
601.5,376.628
602.5,382.397
603.5,269.271
604.5,319.373
605.5,379.6
606.5,449.672
607.5,377.055
608.5,471.297
609.5,449.489
610.5,506.08
611.5,398.577
612.5,325.25
613.5,375.168
614.5,610.368
615.5,872.354
616.5,920.411
617.5,833.794
618.5,369.115
619.5,604.409
620.5,793.464
621.5,874.033
622.5,1000.82
623.5,1014.36
624.5,933.336
625.5,543.297
626.5,688.011
627.5,793.446
628.5,1233.95
629.5,905.759
630.5,569.621
631.5,845.968
632.5,462.087
633.5,592.529
634.5,430.022
635.5,729.363
636.5,1145.56
637.5,768.041
638.5,868.441
639.5,1121.03
640.5,1091.27
641.5,349.627
642.5,346.939
643.5,634.823
644.5,600.18
645.5,877.067
646.5,757.318
647.5,509.979
648.5,591.936
649.5,335.273
650.5,567.774
651.5,745.899
652.5,891.357
653.5,716.112
654.5,659.844
655.5,555.481
656.5,381.486
657.5,353.79
658.5,152.62
659.5,307.354
660.5,156.278
661.5,862.611
662.5,1223.52
663.5,1203.63
664.5,1227.84
665.5,459.305
666.5,1114.26
667.5,944.749
668.5,631.08
669.5,711.581
670.5,469.155
671.5,412.511
672.5,678.301
673.5,772.26
674.5,762.485
675.5,377.668
676.5,373.3
677.5,444.53
678.5,351.005
679.5,271.928
680.5,590.301
681.5,463.024
682.5,548.795
683.5,862.454
684.5,823.935
685.5,887.61
686.5,1086.69
687.5,1052.46
688.5,946.111
689.5,672.426
690.5,1250.18
691.5,977.881
692.5,872.807
693.5,862.579
694.5,1063.85
695.5,750.082
696.5,745.548
697.5,849.58
698.5,737.979
699.5,1069.85
700.5,943.12
701.5,706.328
702.5,565.639
703.5,924.473
704.5,521.681
705.5,312.22
706.5,269.233
707.5,247.594
708.5,201.707
709.5,325.306
710.5,423.556
711.5,572.083
712.5,375.74
713.5,244.341
714.5,271.109
715.5,445.529
716.5,548.775
717.5,640.359
718.5,951.403
719.5,822.249
720.5,913.025
721.5,995.677
722.5,424.25
723.5,401.54
724.5,326.678
725.5,410.913
726.5,629.786
727.5,530.87
728.5,569.29
729.5,357.743
730.5,147.086
731.5,150.206
732.5,121.665
733.5,60.531
734.5,133.844
735.5,38.2271
736.5,0
737.5,0
738.5,0
739.5,0
740.5,94.3819
741.5,382.703
742.5,627.443
743.5,716.946
744.5,953.824
745.5,996.11
746.5,1177.18
747.5,1113.36
748.5,1157.25
749.5,1230.16
750.5,1171.31
751.5,1193.93
752.5,1179.46
753.5,1065.02
754.5,973.292
755.5,667.995
756.5,522.689
757.5,343.986
758.5,179.113
759.5,167.022
760.5,122.207
761.5,108.182
762.5,0
763.5,55.7783
764.5,36.488
765.5,0
766.5,27.2031
767.5,54.1976
768.5,173.615
769.5,70.2453
770.5,68.652
771.5,116.216
772.5,139.252
773.5,167.156
774.5,140.173
775.5,129.726
776.5,124.786
777.5,43.7
778.5,52.5958
779.5,3.55033
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,24.0694
790.5,29.8865
791.5,111.582
792.5,122.251
793.5,220.988
794.5,277.827
795.5,577.949
796.5,676.338
797.5,836.359
798.5,895.845
799.5,874.748
800.5,928.266
801.5,472.606
802.5,379.805
803.5,319.022
804.5,811.788
805.5,931.577
806.5,1097.8
807.5,1050.53
808.5,1075.71
809.5,908.595
810.5,689.595
811.5,478.529
812.5,1155.36
813.5,862.339
814.5,810.055
815.5,951.033
816.5,939.148
817.5,850.852
818.5,395.195
819.5,604.967
820.5,205.787
821.5,435.784
822.5,431.405
823.5,426.569
824.5,423.965
825.5,539.955
826.5,426.094
827.5,348.061
828.5,323.051
829.5,251.181
830.5,145.62
831.5,44.2479
832.5,0
833.5,0
834.5,0
835.5,0
836.5,0
837.5,0
838.5,19.6342
839.5,111.883
840.5,262.854
841.5,440.385
842.5,501.42
843.5,437.447
844.5,528.824
845.5,677.762
846.5,561.414
847.5,0
848.5,0
849.5,54.6248
850.5,0
851.5,0
852.5,0
853.5,0
854.5,0
855.5,0
856.5,0
857.5,0
858.5,0
859.5,0
860.5,95.5844
861.5,317.072
862.5,349.891
863.5,589.166
864.5,459.645
865.5,535.456
866.5,651.154
867.5,805.635
868.5,714.217
869.5,641.731
870.5,667.676
871.5,483.002
872.5,591.312
873.5,421.675
874.5,320.751
875.5,271.432
876.5,275.701
877.5,211.651
878.5,238.655
879.5,560.333
880.5,537.639
881.5,370.293
882.5,457.281
883.5,235.695
884.5,216.377
885.5,322.598
886.5,264.818
887.5,521.877
888.5,137.911
889.5,376.717
890.5,549.665
891.5,762.67
892.5,1123.23
893.5,990.989
894.5,893.397
895.5,740.322
896.5,988.154
897.5,1142.98
898.5,1182.95
899.5,1033.15
900.5,963.679
901.5,857.349
902.5,901.727
903.5,738.732
904.5,645.517
905.5,414.062
906.5,258.725
907.5,240.185
908.5,21.1385
909.5,0
910.5,27.6882
911.5,77.4
912.5,50.395
913.5,161.7
914.5,143.344
915.5,148.996
916.5,125.168
917.5,197.98
918.5,262.818
919.5,368.911
920.5,410.038
921.5,272.15
922.5,288.098
923.5,406.268
924.5,469.749
925.5,551.238
926.5,566.003
927.5,619.499
928.5,1065.88
929.5,1008.99
930.5,691.294
931.5,505.312
932.5,678.251
933.5,1000.22
934.5,1055.72
935.5,948.009
936.5,958.989
937.5,1236.42
938.5,1248.29
939.5,1184.47
940.5,1120.96
941.5,1127.58
942.5,1075.69
943.5,1146.23
944.5,1196.45
945.5,1081.59
946.5,813.404
947.5,586.164
948.5,676.195
949.5,603.391
950.5,790.288
951.5,1203.5
952.5,1251.67
953.5,1224.61
954.5,1058.75
955.5,1248.51
956.5,1022.75
957.5,961.375
958.5,998.319
959.5,894.549
960.5,745.437
961.5,1037.05
962.5,1185.03
963.5,1098.18
964.5,1220.75
965.5,516.137
966.5,1244.09
967.5,1223.99
968.5,1232.58
969.5,1233.01
970.5,1238.53
971.5,1214.55
972.5,1054.45
973.5,741.516
974.5,438.076
975.5,156.84
976.5,113.135
977.5,12.4591
978.5,0
979.5,204.05
980.5,0
981.5,112.051
982.5,85.1474
983.5,106.632
984.5,245.768
985.5,261.375
986.5,244.941
987.5,315.616
988.5,128.275
989.5,126.269
990.5,49.1435
991.5,52.2732
992.5,38.7571
993.5,145.688
994.5,86.6742
995.5,78.0986
996.5,100.332
997.5,89.3604
998.5,95.5069
999.5,139.973
1000.5,183.55
1001.5,215.647
1002.5,201.876
1003.5,272.918
1004.5,185.597
1005.5,280.362
1006.5,308.93
1007.5,205.519
1008.5,350.034
1009.5,316.479
1010.5,10.1219
1011.5,0
1012.5,0
1013.5,0
1014.5,0
1015.5,0
1016.5,16.5283
1017.5,48.9237
1018.5,195.405
1019.5,202.229
1020.5,201.733
1021.5,223.239
1022.5,172.59
1023.5,285.452
1024.5,264.687
1025.5,2.92192
1026.5,0
1027.5,0
1028.5,0
1029.5,74.7858
1030.5,125.191
1031.5,142.873
1032.5,218.545
1033.5,244.941
1034.5,199.276
1035.5,280.938
1036.5,296.244
1037.5,250.936
1038.5,407.62
1039.5,247.685
1040.5,76.731
1041.5,0
1042.5,0
1043.5,0
1044.5,0
1045.5,0
1046.5,0
1047.5,0
1048.5,0
1049.5,0
1050.5,92.5256
1051.5,131.39
1052.5,59.2433
1053.5,87.6053
1054.5,96.5165
1055.5,45.5427
1056.5,0
1057.5,0
1058.5,0
1059.5,0
1060.5,0
1061.5,0
1062.5,0
1063.5,0
1064.5,0
1065.5,0
1066.5,0
1067.5,4.83271
1068.5,0
1069.5,0
1070.5,51.3218
1071.5,99.0162
1072.5,279.694
1073.5,307.107
1074.5,202.82
1075.5,233.121
1076.5,298.697
1077.5,518.274
1078.5,344.693
1079.5,300.066
1080.5,115.933
1081.5,107.658
1082.5,79.4356
1083.5,108.958
1084.5,169.103
1085.5,63.1469
1086.5,19.4141
1087.5,43.3268
1088.5,0
1089.5,0
1090.5,0
1091.5,0
1092.5,0
1093.5,0
1094.5,0
1095.5,0
1096.5,97.2727
1097.5,47.8297
1098.5,0
1099.5,0
1100.5,0
1101.5,52.3225
1102.5,0
1103.5,0
1104.5,0
1105.5,0
1106.5,0
1107.5,0
1108.5,0
1109.5,0
1110.5,210.641
1111.5,219.569
1112.5,219.569
1113.5,114.278
1114.5,92.8815
1115.5,120.465
1116.5,156.297
1117.5,107.94
1118.5,88.0994
1119.5,35.3798
1120.5,0
1121.5,0
1122.5,85.6678
1123.5,174.583
1124.5,157.811
1125.5,274.426
1126.5,306.956
1127.5,637.35
1128.5,667.824
1129.5,614.715
1130.5,590.445
1131.5,728.568
1132.5,18.281
1133.5,124.949
1134.5,0
1135.5,0
1136.5,0
1137.5,0
1138.5,0
1139.5,0
1140.5,32.1996
1141.5,255.929
1142.5,390.777
1143.5,557.64
1144.5,1016.13
1145.5,925.943
1146.5,228.345
1147.5,790.457
1148.5,891.304
1149.5,719.493
1150.5,1222.98
1151.5,1206.93
1152.5,1082.53
1153.5,1184
1154.5,933.844
1155.5,481.098
1156.5,1251.67
1157.5,1175.07
1158.5,268.3
1159.5,897.894
1160.5,396.145
1161.5,425.221
1162.5,832.479
1163.5,1033.35
1164.5,789.543
1165.5,771.858
1166.5,692.195
1167.5,535.651
1168.5,392.809
1169.5,328.834
1170.5,167.205
1171.5,60.6434
1172.5,0
1173.5,0
1174.5,0
1175.5,82.1852
1176.5,64.0845
1177.5,138.939
1178.5,168.644
1179.5,171.366
1180.5,160.237
1181.5,227.87
1182.5,286.4
1183.5,279.133
1184.5,353.023
1185.5,422.917
1186.5,642.435
1187.5,868.105
1188.5,815.202
1189.5,934.125
1190.5,863.077
1191.5,1141.35
1192.5,1132.79
1193.5,1196
1194.5,849.2
1195.5,1053.76
1196.5,1218.87
1197.5,1216.08
1198.5,1236.52
1199.5,1167
1200.5,1200.15
1201.5,1097.04
1202.5,1153.59
1203.5,1236.3
1204.5,1224.46
1205.5,1171.95
1206.5,641.571
1207.5,438.783
1208.5,842.641
1209.5,1235.44
1210.5,1251.67
1211.5,1251.67
1212.5,1251.67
1213.5,1225.85
1214.5,1246.21
1215.5,1250.13
1216.5,1251.67
1217.5,1249.3
1218.5,1251.67
1219.5,1247.65
1220.5,1247.65
1221.5,1133.57
1222.5,806.947
1223.5,403.736
1224.5,1221.31
1225.5,1224.51
1226.5,939.198
1227.5,930.397
1228.5,1054.64
1229.5,478.716
1230.5,549.876
1231.5,499.324
1232.5,408.714
1233.5,177.895
1234.5,51.0189
1235.5,0
1236.5,20.3807
1237.5,71.05
1238.5,340.198
1239.5,277.791
1240.5,185.489
1241.5,118.029
1242.5,154.316
1243.5,181.253
1244.5,193.264
1245.5,182.457
1246.5,76.3403
1247.5,78.3239
1248.5,149.248
1249.5,154.019
1250.5,98.9287
1251.5,35.4704
1252.5,33.5783
1253.5,0
1254.5,0
1255.5,0
1256.5,0
1257.5,0
1258.5,0
1259.5,0
1260.5,0
1261.5,0
1262.5,0
1263.5,0
1264.5,0
1265.5,0
1266.5,24.2632
1267.5,120.172
1268.5,117.238
1269.5,67.5566
1270.5,54.7792
1271.5,58.5332
1272.5,112.741
1273.5,57.3976
1274.5,44.2595
1275.5,147.627
1276.5,537.267
1277.5,832.823
1278.5,0
1279.5,0
1280.5,15.8704
1281.5,26.6473
1282.5,0
1283.5,0
1284.5,0
1285.5,0
1286.5,41.4239
1287.5,53.6935
1288.5,265.624
1289.5,585.981
1290.5,243.315
1291.5,603.048
1292.5,636.663
1293.5,829.554
1294.5,956.198
1295.5,850.511
1296.5,791.453
1297.5,737.316
1298.5,722.929
1299.5,803.763
1300.5,852.801
1301.5,894.522
1302.5,857.183
1303.5,938.152
1304.5,891.408
1305.5,429.32
1306.5,88.1872
1307.5,0
1308.5,0
1309.5,0
1310.5,0
1311.5,0
1312.5,881.341
1313.5,1173.43
1314.5,1103
1315.5,1227.04
1316.5,1240.89
1317.5,1169.44
1318.5,1222.2
1319.5,1128.67
1320.5,974.717
1321.5,1157.54
1322.5,1015.57
1323.5,1189.29
1324.5,1149.84
1325.5,1246.53
1326.5,1218.09
1327.5,1251.67
1328.5,1251.67
1329.5,1251.54
1330.5,1251.67
1331.5,1251.67
1332.5,1251.67
1333.5,1251.67
1334.5,1251.67
1335.5,1251.67
1336.5,1251.67
1337.5,1228.95
1338.5,1082.63
1339.5,694.967
1340.5,895.722
1341.5,735.364
1342.5,758.78
1343.5,1045.02
1344.5,865.656
1345.5,626.784
1346.5,716.382
1347.5,553.274
1348.5,436.737
1349.5,378.796
1350.5,358.739
1351.5,342.034
1352.5,282.943
1353.5,131.398
1354.5,0
1355.5,0
1356.5,0
1357.5,0
1358.5,0
1359.5,0
1360.5,0
1361.5,0
1362.5,0
1363.5,58.5605
1364.5,75.6383
1365.5,31.3354
1366.5,0
1367.5,0
1368.5,157.392
1369.5,73.7846
1370.5,554.674
1371.5,509.607
1372.5,1140.61
1373.5,1212.79
1374.5,1085.64
1375.5,1156.42
1376.5,845.363
1377.5,888.626
1378.5,785.804
1379.5,1012.9
1380.5,826.986
1381.5,615.002
1382.5,520.859
1383.5,454.378
1384.5,288.631
1385.5,206.37
1386.5,390.806
1387.5,340.434
1388.5,276.708
1389.5,205.903
1390.5,314.757
1391.5,145.415
1392.5,143.617
1393.5,49.7821
1394.5,0
1395.5,0
1396.5,0
1397.5,71.8695
1398.5,103.424
1399.5,119.262
1400.5,156.883
1401.5,142.714
1402.5,35.2887
1403.5,9.11451
1404.5,0
1405.5,0
1406.5,0
1407.5,0
1408.5,69.085
1409.5,129.382
1410.5,184.491
1411.5,310.109
1412.5,60.5293
1413.5,0
1414.5,0
1415.5,0
1416.5,0
1417.5,0
1418.5,0
1419.5,0
1420.5,0
1421.5,85.7461
1422.5,169.552
1423.5,111.117
1424.5,88.0994
1425.5,2.7395
1426.5,73.8191
1427.5,127.969
1428.5,786.642
1429.5,1004.42
1430.5,797.853
1431.5,527.668
1432.5,282.306
1433.5,296.731
1434.5,332.534
1435.5,299.398
1436.5,304.843
1437.5,30.0756
1438.5,353.732
1439.5,202.805
1440.5,82.6937
1441.5,0
1442.5,0
1443.5,52.8387
1444.5,60.9175
1445.5,75.7886
1446.5,87.4925
1447.5,137.171
1448.5,161.99
1449.5,120.762
1450.5,156.156
1451.5,310.678
1452.5,299.085
1453.5,213.905
1454.5,190.714
1455.5,199.585
1456.5,115.741
1457.5,95.8735
1458.5,111.326
1459.5,106.911
1460.5,271.787
1461.5,324.339
1462.5,263.481
1463.5,444.463
1464.5,431.71
1465.5,643.908
1466.5,703.26
1467.5,785.943
1468.5,902.509
1469.5,991.863
1470.5,1022.75
1471.5,824.663
1472.5,854.506
1473.5,218.578
1474.5,213.876
1475.5,250.272
1476.5,866.137
1477.5,878.593
1478.5,1209.79
1479.5,1206.86
1480.5,1226.13
1481.5,1251.67
1482.5,176.505
1483.5,384.993
1484.5,1232.82
1485.5,1129.84
1486.5,1168.25
1487.5,951.901
1488.5,993.106
1489.5,1187.67
1490.5,563.167
1491.5,711.272
1492.5,940.76
1493.5,1248.36
1494.5,1231.31
1495.5,1222.35
1496.5,1225.21
1497.5,846.988
1498.5,1013.32
1499.5,1225.46
1500.5,1033.81
1501.5,723.283
1502.5,576.407
1503.5,434.296
1504.5,181.742
1505.5,1032.4
1506.5,292.48
1507.5,227.088
1508.5,236.794
1509.5,581.45
1510.5,1251.67
1511.5,1251.67
1512.5,1204.16
1513.5,1246.97
1514.5,424.015
1515.5,418.172
1516.5,341.627
1517.5,493.866
1518.5,588.201
1519.5,80.1337
1520.5,94.886
1521.5,58.3239
1522.5,71.0546
1523.5,81.782
1524.5,37.6237
1525.5,0
1526.5,0
1527.5,0
1528.5,0
1529.5,0
1530.5,0
1531.5,0
1532.5,0
1533.5,136.328
1534.5,273.705
1535.5,344.452
1536.5,409.688
1537.5,530.39
1538.5,687.794
1539.5,812.128
1540.5,1123.61
1541.5,750.09
1542.5,1157.37
1543.5,1010.22
1544.5,1104.07
1545.5,1046.76
1546.5,1162.1
1547.5,1087.9
1548.5,1013.81
1549.5,1017.91
1550.5,977.114
1551.5,972.869
1552.5,1109.84
1553.5,1158.82
1554.5,775.985
1555.5,1206.51
1556.5,1250.88
1557.5,1251.67
1558.5,881.397
1559.5,1185.79
1560.5,1129.72
1561.5,850.772
1562.5,1232.65
1563.5,1162.42
1564.5,1085.37
1565.5,1114
1566.5,1185.8
1567.5,1182.13
1568.5,1003.76
1569.5,620.51
1570.5,299.311
1571.5,276.988
1572.5,157.558
1573.5,70.0972
1574.5,105.652
1575.5,284.371
1576.5,174.173
1577.5,369.509
1578.5,265.613
1579.5,640.234
1580.5,821.915
1581.5,1034.92
1582.5,917.933
1583.5,1032.99
1584.5,1174.87
1585.5,902.648
1586.5,821.738
1587.5,851.159
1588.5,853.215
1589.5,890.021
1590.5,894.929
1591.5,801.687
1592.5,786.964
1593.5,622.773
1594.5,598.068
1595.5,846.857
1596.5,643.423
1597.5,488.821
1598.5,392.894
1599.5,971.675
1600.5,1050.95
1601.5,1162.49
1602.5,512.008
1603.5,384.993
1604.5,450.734
1605.5,524.941
1606.5,527.573
1607.5,112.115
1608.5,92.9948
1609.5,1080.1
1610.5,209.608
1611.5,227.734
1612.5,665.006
1613.5,230.133
1614.5,315.84
1615.5,238.688
1616.5,292.907
1617.5,492.572
1618.5,1198.7
1619.5,1245.8
1620.5,1223.09
1621.5,1191.55
1622.5,1215.39
1623.5,1226.42
1624.5,1214.45
1625.5,1244.08
1626.5,1238.13
1627.5,1016.53
1628.5,546.813
1629.5,442.295
1630.5,641.072
1631.5,1232.86
1632.5,1251.67
1633.5,1251.67
1634.5,1245.92
1635.5,1251.67
1636.5,1251.67
1637.5,1232.82
1638.5,1250.17
1639.5,1241.08
1640.5,1250.95
1641.5,1251.67
1642.5,1251.67
1643.5,1251.67
1644.5,1251.67
1645.5,1251.67
1646.5,1238.25
1647.5,1218.79
1648.5,1226.5
1649.5,1224.02
1650.5,1229.26
1651.5,1235.71
1652.5,596.226
1653.5,367.439
1654.5,981.456
1655.5,689.084
1656.5,502.756
1657.5,454.227
1658.5,304.413
1659.5,220.675
1660.5,86.9318
1661.5,102.585
1662.5,103.806
1663.5,209.186
1664.5,103.175
1665.5,0
1666.5,0
1667.5,0
1668.5,2.19652
1669.5,38.264
1670.5,13.4441
1671.5,14.2731
1672.5,0
1673.5,0
1674.5,0
1675.5,0
1676.5,0
1677.5,411.143
