Hours since 00:00 Jan 1,Hourly Data: System power generated (kW)
328.5,77.5107
329.5,89.3482
330.5,98.8793
331.5,87.1
332.5,2.07573
333.5,46.459
334.5,59.9383
335.5,0
336.5,0
337.5,0
338.5,0
339.5,0
340.5,0
341.5,0
342.5,0
343.5,0
344.5,0
345.5,0
346.5,0
347.5,33.7145
348.5,66.3541
349.5,69.8625
350.5,82.0988
351.5,84.4278
352.5,72.633
353.5,31.1994
354.5,25.7652
355.5,57.8409
356.5,174.487
357.5,203.309
358.5,282.511
359.5,331.465
360.5,375.68
361.5,333.223
362.5,406.619
363.5,472.154
364.5,435.091
365.5,341.567
366.5,339.044
367.5,441.008
368.5,643.032
369.5,319.209
370.5,281.734
371.5,204.455
372.5,488.947
373.5,491.513
374.5,447.452
375.5,335.854
376.5,205.269
377.5,176.367
378.5,322.3
379.5,321.548
380.5,413.256
381.5,418.881
382.5,357.083
383.5,374.305
384.5,498.36
385.5,513.313
386.5,473.12
387.5,313.99
388.5,310.372
389.5,259.401
390.5,330.402
391.5,220.433
392.5,171.823
393.5,58.8251
394.5,23.5347
395.5,0
396.5,0
397.5,0
398.5,0
399.5,0
400.5,0
401.5,0
402.5,0
403.5,0.75882
404.5,14.0304
405.5,108.806
406.5,201.29
407.5,280.53
408.5,253.491
409.5,385.264
410.5,400.544
411.5,366.334
412.5,228.405
413.5,267.568
414.5,236.25
415.5,218.847
416.5,336.114
417.5,507.801
418.5,418.632
419.5,620.285
420.5,719.432
421.5,762.711
422.5,792.031
423.5,783.821
424.5,619.325
425.5,264.763
426.5,400.187
427.5,285.744
428.5,418.256
429.5,402.815
430.5,482.736
431.5,664.893
432.5,669.59
433.5,421.8
434.5,497.544
435.5,268.527
436.5,253.579
437.5,321.594
438.5,105.659
439.5,207.222
440.5,119.745
441.5,335.724
442.5,166.317
443.5,639.642
444.5,283.22
445.5,392.591
446.5,305.313
447.5,277.012
448.5,130.632
449.5,114.376
450.5,351.73
451.5,476.848
452.5,234.278
453.5,100.311
454.5,59.375
455.5,0
456.5,0
457.5,0
458.5,0
459.5,0
460.5,0
461.5,0
462.5,10.0056
463.5,130.09
464.5,178.816
465.5,120.047
466.5,28.146
467.5,31.5128
468.5,52.1944
469.5,0
470.5,0
471.5,0
472.5,149.544
473.5,101.594
474.5,311.545
475.5,837.777
476.5,1015.83
477.5,618.076
478.5,831.119
479.5,515.293
480.5,438.016
481.5,362.771
482.5,353.448
483.5,203.026
484.5,113.991
485.5,100.759
486.5,66.1704
487.5,52.1677
488.5,3.19405
489.5,0
490.5,0
491.5,0
492.5,0
493.5,0
494.5,0
495.5,0
496.5,0
497.5,0
498.5,41.1066
499.5,42.7641
500.5,58.472
501.5,168.94
502.5,234.087
503.5,279.46
504.5,282.213
505.5,299.376
506.5,304.835
507.5,228.592
508.5,299.376
509.5,278.557
510.5,304.835
511.5,316.614
512.5,305.685
513.5,131.137
514.5,49.2027
515.5,40.0963
516.5,35.6208
517.5,14.7396
518.5,0
519.5,0
520.5,0
521.5,0
522.5,32.1364
523.5,0
524.5,20.5153
525.5,138.454
526.5,115.685
527.5,85.1347
528.5,92.6671
529.5,74.182
530.5,194.003
531.5,195.269
532.5,233.029
533.5,270.509
534.5,219.249
535.5,226.937
536.5,165.494
537.5,39.6775
538.5,0
539.5,0
540.5,0
541.5,0
542.5,0
543.5,0
544.5,0
545.5,0
546.5,30.2291
547.5,34.0656
548.5,190.949
549.5,337.146
550.5,316.238
551.5,241.591
552.5,252.109
553.5,188.753
554.5,220.375
555.5,373.047
556.5,302.652
557.5,283.926
558.5,221.382
559.5,205.319
560.5,130.72
561.5,54.4554
562.5,0
563.5,0
564.5,0
565.5,0
566.5,0
567.5,0
568.5,0
569.5,10.26
570.5,113.559
571.5,128.487
572.5,143.583
573.5,104.411
574.5,323.188
575.5,372.154
576.5,0
577.5,160.653
578.5,138.981
579.5,256.917
580.5,256.739
581.5,273.554
582.5,313.484
583.5,206.92
584.5,264.451
585.5,225.957
586.5,198.292
587.5,156.053
588.5,107.897
589.5,46.0264
590.5,0
591.5,0
592.5,0
593.5,0
594.5,0
595.5,0
596.5,0
597.5,90.9954
598.5,73.5336
599.5,190.806
600.5,160.244
601.5,147.217
602.5,127.819
603.5,119.544
604.5,156.386
605.5,123.184
606.5,156.71
607.5,160.019
608.5,116.566
609.5,196.454
610.5,86.4994
611.5,96.4182
612.5,158.19
613.5,287.78
614.5,442.587
615.5,540.256
616.5,679.324
617.5,460.552
618.5,115.004
619.5,254.306
620.5,464.87
621.5,209.721
622.5,313.464
623.5,459.282
624.5,397.785
625.5,388.152
626.5,123.123
627.5,284.414
628.5,721.284
629.5,331.72
630.5,79.006
631.5,337.724
632.5,509.304
633.5,313.742
634.5,117.275
635.5,537.297
636.5,717.414
637.5,732.489
638.5,951.124
639.5,1025.22
640.5,1109.29
641.5,473.694
642.5,407.501
643.5,206.072
644.5,231.095
645.5,373.704
646.5,256.72
647.5,307.417
648.5,202.377
649.5,183.419
650.5,503.959
651.5,336.36
652.5,165.298
653.5,363.626
654.5,288.379
655.5,170.04
656.5,216.264
657.5,150.153
658.5,57.9327
659.5,163.873
660.5,351.423
661.5,1006.21
662.5,1168.27
663.5,1152.34
664.5,1023.4
665.5,1069.01
666.5,1014.12
667.5,323.029
668.5,1070.64
669.5,669.618
670.5,304.494
671.5,269.927
672.5,399.849
673.5,705.447
674.5,554.714
675.5,174.292
676.5,160.575
677.5,275.007
678.5,176.528
679.5,92.7643
680.5,283.23
681.5,370.239
682.5,452.502
683.5,908.332
684.5,1132.1
685.5,1038.06
686.5,1122.66
687.5,1071.6
688.5,887.893
689.5,273.574
690.5,440.787
691.5,1155.91
692.5,1105.8
693.5,996.893
694.5,1011.9
695.5,1123.66
696.5,879.922
697.5,982.158
698.5,610.963
699.5,1170.4
700.5,1207.46
701.5,1118.22
702.5,876.523
703.5,948.767
704.5,552.141
705.5,639.062
706.5,331.677
707.5,212.97
708.5,215.262
709.5,279.612
710.5,497.544
711.5,433.483
712.5,455.694
713.5,272.326
714.5,166.593
715.5,266.863
716.5,428.111
717.5,390.362
718.5,489.867
719.5,642.495
720.5,534.06
721.5,556.549
722.5,570.654
723.5,381.299
724.5,261.207
725.5,515.096
726.5,598.339
727.5,561.001
728.5,588.468
729.5,209.979
730.5,103.99
731.5,127.798
732.5,108.948
733.5,36.6628
734.5,75.4769
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,248.507
742.5,412.422
743.5,308.687
744.5,278.709
745.5,307.884
746.5,467.145
747.5,302.116
748.5,532.05
749.5,498.714
750.5,508.8
751.5,412.68
752.5,385.343
753.5,430.347
754.5,356.913
755.5,410.597
756.5,365.76
757.5,214.721
758.5,147.823
759.5,252.525
760.5,151.511
761.5,0
762.5,153.722
763.5,119.4
764.5,67.3681
765.5,126.87
766.5,153.51
767.5,219.066
768.5,537.979
769.5,343.128
770.5,353.99
771.5,434.027
772.5,477.102
773.5,341.296
774.5,392.429
775.5,559.416
776.5,541.313
777.5,311.538
778.5,161.095
779.5,66.6216
780.5,31.5665
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,30.6657
793.5,49.3594
794.5,119.57
795.5,197.175
796.5,359.174
797.5,480.507
798.5,421.992
799.5,464.155
800.5,381.377
801.5,183.376
802.5,158.144
803.5,339.315
804.5,631.177
805.5,873.108
806.5,955.146
807.5,901.22
808.5,947.75
809.5,496.951
810.5,224.022
811.5,335.049
812.5,616.891
813.5,1062.03
814.5,904.825
815.5,587.029
816.5,539.164
817.5,316.434
818.5,347.387
819.5,392.056
820.5,347.893
821.5,759.643
822.5,753.262
823.5,796.783
824.5,1098.78
825.5,1136.05
826.5,951.167
827.5,654.968
828.5,464.68
829.5,289.214
830.5,162.059
831.5,59.7896
832.5,0
833.5,0
834.5,0
835.5,0
836.5,0
837.5,0
838.5,0
839.5,0
840.5,75.3265
841.5,105.665
842.5,140.283
843.5,190.906
844.5,209.159
845.5,322.559
846.5,203.695
847.5,202.663
848.5,0
849.5,0
850.5,0
851.5,0
852.5,0
853.5,0
854.5,0
855.5,0
856.5,0
857.5,0
858.5,0
859.5,16.7682
860.5,36.8526
861.5,104.474
862.5,215.892
863.5,290.424
864.5,354.456
865.5,306.997
866.5,357.709
867.5,391.436
868.5,245.924
869.5,207.447
870.5,94.2616
871.5,84.1614
872.5,153.602
873.5,78.211
874.5,62.7693
875.5,98.9304
876.5,147.118
877.5,219.708
878.5,426.895
879.5,508.527
880.5,432.488
881.5,348.431
882.5,241.709
883.5,288.267
884.5,108.989
885.5,299.298
886.5,99.7051
887.5,129.827
888.5,98.0999
889.5,96.3055
890.5,926.155
891.5,910.751
892.5,1231.68
893.5,1249.71
894.5,1233.64
895.5,1228.83
896.5,1221.85
897.5,1246.41
898.5,1247.44
899.5,1183.9
900.5,1194.78
901.5,1101.28
902.5,901.988
903.5,753.743
904.5,697.28
905.5,417.436
906.5,214.699
907.5,220.506
908.5,172.314
909.5,80.7882
910.5,77.2899
911.5,88.2021
912.5,98.1073
913.5,86.3014
914.5,0
915.5,0
916.5,0
917.5,41.6889
918.5,88.007
919.5,181.745
920.5,173.732
921.5,62.4694
922.5,115.768
923.5,253.065
924.5,386.509
925.5,319.501
926.5,414.216
927.5,589.995
928.5,593.507
929.5,680.905
930.5,257.717
931.5,268.702
932.5,439.406
933.5,523.589
934.5,524.565
935.5,639.859
936.5,640.794
937.5,869.593
938.5,491.848
939.5,655.559
940.5,568.075
941.5,667.902
942.5,800.011
943.5,679.376
944.5,939.23
945.5,797.955
946.5,577.047
947.5,445.642
948.5,571.216
949.5,725.548
950.5,923.668
951.5,1159.51
952.5,1251.67
953.5,1018.45
954.5,977.236
955.5,1162.87
956.5,624.941
957.5,1005.58
958.5,1120.3
959.5,811.934
960.5,240.684
961.5,748.887
962.5,680.558
963.5,1003.35
964.5,1021.31
965.5,532.857
966.5,982.716
967.5,777.961
968.5,470.293
969.5,1123.34
970.5,1197.63
971.5,1119.53
972.5,923.763
973.5,612.084
974.5,297.004
975.5,181.211
976.5,116.232
977.5,0
978.5,0
979.5,0
980.5,66.2281
981.5,56.2101
982.5,35.024
983.5,11.2444
984.5,71.8758
985.5,178.64
986.5,348.638
987.5,349.907
988.5,254.915
989.5,181.73
990.5,131.382
991.5,224.629
992.5,168.883
993.5,188.642
994.5,142.929
995.5,93.6209
996.5,92.2098
997.5,119.996
998.5,179.307
999.5,190.316
1000.5,208.725
1001.5,230.593
1002.5,163.955
1003.5,101.489
1004.5,204.455
1005.5,188.391
1006.5,206.642
1007.5,311.394
1008.5,339.603
1009.5,212.384
1010.5,121.126
1011.5,177.078
1012.5,99.7176
1013.5,110.579
1014.5,35.5
1015.5,71.0486
1016.5,61.7666
1017.5,153.926
1018.5,250.261
1019.5,358.158
1020.5,326.808
1021.5,315.224
1022.5,287.108
1023.5,284.124
1024.5,268.247
1025.5,62.386
1026.5,0
1027.5,0
1028.5,0
1029.5,68.8644
1030.5,121.654
1031.5,97.7272
1032.5,144.211
1033.5,181.745
1034.5,159.671
1035.5,204.012
1036.5,214.634
1037.5,139.677
1038.5,240.871
1039.5,266.503
1040.5,219.97
1041.5,33.5387
1042.5,0
1043.5,0
1044.5,0
1045.5,0
1046.5,0
1047.5,0
1048.5,0
1049.5,0
1050.5,58.5474
1051.5,1.30866
1052.5,0
1053.5,0
1054.5,0
1055.5,0
1056.5,0
1057.5,0
1058.5,0
1059.5,0
1060.5,0
1061.5,0
1062.5,4.90387
1063.5,246.365
1064.5,128.551
1065.5,62.2918
1066.5,10.783
1067.5,66.3339
1068.5,35.5111
1069.5,19.1499
1070.5,93.8705
1071.5,118.35
1072.5,169.346
1073.5,207.024
1074.5,313.617
1075.5,408.604
1076.5,470.157
1077.5,808.143
1078.5,769.837
1079.5,682.204
1080.5,515.078
1081.5,469.726
1082.5,350.837
1083.5,371.455
1084.5,316.589
1085.5,157.918
1086.5,120.874
1087.5,78.7992
1088.5,13.7387
1089.5,0
1090.5,0
1091.5,0
1092.5,0
1093.5,0
1094.5,0
1095.5,53.1646
1096.5,62.9234
1097.5,36.8789
1098.5,0
1099.5,0
1100.5,71.7345
1101.5,0
1102.5,0
1103.5,0
1104.5,0
1105.5,34.9881
1106.5,96.4225
1107.5,0
1108.5,0
1109.5,53.66
1110.5,88.856
1111.5,115.138
1112.5,139.21
1113.5,54.2541
1114.5,95.9932
1115.5,147.154
1116.5,176.52
1117.5,129.297
1118.5,81.8
1119.5,35.9337
1120.5,23.0436
1121.5,0
1122.5,77.1279
1123.5,32.9432
1124.5,18.0915
1125.5,121.958
1126.5,137.446
1127.5,267.797
1128.5,226.646
1129.5,348.435
1130.5,302.107
1131.5,257.711
1132.5,175.005
1133.5,157.82
1134.5,60.546
1135.5,54.9527
1136.5,75.5816
1137.5,0
1138.5,0
1139.5,0
1140.5,82.2552
1141.5,224.574
1142.5,499.346
1143.5,731.705
1144.5,1039.31
1145.5,524.035
1146.5,246.402
1147.5,438.416
1148.5,935.24
1149.5,1146.94
1150.5,1135.58
1151.5,1204.39
1152.5,756.39
1153.5,602.375
1154.5,925.098
1155.5,678.646
1156.5,489.475
1157.5,1179.26
1158.5,1000.11
1159.5,1053
1160.5,954.419
1161.5,917.393
1162.5,1208.17
1163.5,1152.36
1164.5,1113.1
1165.5,824.608
1166.5,967.698
1167.5,667.02
1168.5,486.784
1169.5,380.358
1170.5,124.786
1171.5,81.5504
1172.5,0
1173.5,0
1174.5,0
1175.5,40.3835
1176.5,31.7501
1177.5,64.9851
1178.5,0
1179.5,0.138844
1180.5,0
1181.5,108.343
1182.5,196.559
1183.5,201.461
1184.5,212.926
1185.5,141.528
1186.5,476.938
1187.5,549.146
1188.5,552.564
1189.5,738.415
1190.5,807.478
1191.5,939.185
1192.5,1142.43
1193.5,1131.97
1194.5,839.648
1195.5,711.117
1196.5,882.96
1197.5,1180.63
1198.5,1225.4
1199.5,1097.75
1200.5,898.504
1201.5,647.671
1202.5,991.479
1203.5,1108.09
1204.5,1154.25
1205.5,634.562
1206.5,309.581
1207.5,99.854
1208.5,479.981
1209.5,842.039
1210.5,908.599
1211.5,963.054
1212.5,1150.97
1213.5,401.724
1214.5,1097.79
1215.5,1233.7
1216.5,1245.53
1217.5,1231.61
1218.5,1230.17
1219.5,1214.5
1220.5,1036.87
1221.5,722.834
1222.5,562.431
1223.5,244.609
1224.5,568.76
1225.5,846.798
1226.5,506.539
1227.5,484.79
1228.5,287.7
1229.5,84.5281
1230.5,54.9796
1231.5,214.031
1232.5,171.486
1233.5,47.3085
1234.5,2.83809
1235.5,0
1236.5,0
1237.5,80.7463
1238.5,355.982
1239.5,226.302
1240.5,222.478
1241.5,150.685
1242.5,43.699
1243.5,160.587
1244.5,224.495
1245.5,69.7739
1246.5,113.734
1247.5,148.704
1248.5,239.456
1249.5,196.775
1250.5,101.882
1251.5,0
1252.5,0
1253.5,0
1254.5,0
1255.5,0
1256.5,0
1257.5,0
1258.5,0
1259.5,0
1260.5,0
1261.5,0
1262.5,0
1263.5,0
1264.5,0
1265.5,0
1266.5,98.5568
1267.5,210.996
1268.5,116.716
1269.5,105.79
1270.5,55.6492
1271.5,49.7459
1272.5,43.3911
1273.5,36.5475
1274.5,0
1275.5,65.2261
1276.5,145.817
1277.5,219.947
1278.5,65.2261
1279.5,0
1280.5,0
1281.5,0
1282.5,0
1283.5,0
1284.5,0
1285.5,0
1286.5,4.08117
1287.5,93.5843
1288.5,172.541
1289.5,215.637
1290.5,253.493
1291.5,386.762
1292.5,291.803
1293.5,313.534
1294.5,256.816
1295.5,496.884
1296.5,302.823
1297.5,440.41
1298.5,675.951
1299.5,313.546
1300.5,568.44
1301.5,551.142
1302.5,496.211
1303.5,506.695
1304.5,361.213
1305.5,215.432
1306.5,148.453
1307.5,51.3748
1308.5,0
1309.5,0
1310.5,0
1311.5,0
1312.5,0
1313.5,1134.94
1314.5,1236.11
1315.5,1250.86
1316.5,1217.71
1317.5,1249.64
1318.5,1251.67
1319.5,1251.67
1320.5,1223.01
1321.5,1251.67
1322.5,1251.67
1323.5,1251.67
1324.5,1251.67
1325.5,1251.67
1326.5,1251.67
1327.5,1251.67
1328.5,1251.67
1329.5,1251.67
1330.5,1251.67
1331.5,1251.67
1332.5,1251.67
1333.5,1251.67
1334.5,1251.67
1335.5,1251.67
1336.5,1251.67
1337.5,1251.67
1338.5,1239.56
1339.5,1127.92
1340.5,1147.1
1341.5,924.829
1342.5,673.412
1343.5,1177.97
1344.5,951.795
1345.5,932.435
1346.5,805.34
1347.5,805.34
1348.5,775.492
1349.5,749.023
1350.5,462.811
1351.5,493.094
1352.5,349.408
1353.5,191.386
1354.5,0
1355.5,0
1356.5,0
1357.5,0
1358.5,0
1359.5,0
1360.5,0
1361.5,0
1362.5,48.9084
1363.5,75.1336
1364.5,173.83
1365.5,223.724
1366.5,332.128
1367.5,263.91
1368.5,343.957
1369.5,110.926
1370.5,612.859
1371.5,736.392
1372.5,1123.69
1373.5,1240.47
1374.5,1189.84
1375.5,1218.69
1376.5,1188.48
1377.5,1198.11
1378.5,796.342
1379.5,1054.26
1380.5,838.11
1381.5,561.001
1382.5,664.162
1383.5,550.747
1384.5,365.45
1385.5,257.224
1386.5,157.686
1387.5,132.504
1388.5,428.293
1389.5,253.067
1390.5,479.083
1391.5,412.142
1392.5,218.558
1393.5,179.244
1394.5,42.2882
1395.5,42.2882
1396.5,63.6885
1397.5,165.244
1398.5,219.657
1399.5,203.988
1400.5,213.642
1401.5,148.058
1402.5,85.9777
1403.5,22.7287
1404.5,0
1405.5,0
1406.5,0
1407.5,0
1408.5,8.44685
1409.5,42.2779
1410.5,74.0853
1411.5,158.285
1412.5,148.805
1413.5,0
1414.5,0
1415.5,0
1416.5,0
1417.5,0
1418.5,0
1419.5,14.6245
1420.5,104.116
1421.5,183.509
1422.5,305.929
1423.5,392.244
1424.5,235.07
1425.5,135.083
1426.5,285.921
1427.5,252.655
1428.5,201.082
1429.5,566.961
1430.5,511.235
1431.5,484.964
1432.5,483.088
1433.5,121.127
1434.5,738.611
1435.5,254.885
1436.5,158.968
1437.5,355.098
1438.5,361.773
1439.5,365.76
1440.5,230.265
1441.5,0
1442.5,0
1443.5,29.4028
1444.5,43.826
1445.5,127.134
1446.5,198.092
1447.5,338.241
1448.5,270.484
1449.5,97.8682
1450.5,186.145
1451.5,301.261
1452.5,312.524
1453.5,218.515
1454.5,167.319
1455.5,186.825
1456.5,106.269
1457.5,79.1675
1458.5,29.7871
1459.5,39.1276
1460.5,165.874
1461.5,189.026
1462.5,145.42
1463.5,231.332
1464.5,228.485
1465.5,312.139
1466.5,428.031
1467.5,468.065
1468.5,473.492
1469.5,380.109
1470.5,383.25
1471.5,445.358
1472.5,613.874
1473.5,420.259
1474.5,357.463
1475.5,341.312
1476.5,737.811
1477.5,886.987
1478.5,1056.94
1479.5,1203.79
1480.5,1191.81
1481.5,1136.81
1482.5,516.23
1483.5,362.796
1484.5,1196.15
1485.5,1206.31
1486.5,1189.15
1487.5,1242.34
1488.5,629.559
1489.5,589.017
1490.5,1126.23
1491.5,846.003
1492.5,1009.04
1493.5,1043.63
1494.5,1076.14
1495.5,805.461
1496.5,1166.49
1497.5,657.46
1498.5,776.516
1499.5,1124.15
1500.5,1065.03
1501.5,948.282
1502.5,596.598
1503.5,589.762
1504.5,287.42
1505.5,1142.56
1506.5,659.277
1507.5,794.925
1508.5,428.069
1509.5,496.262
1510.5,1251.67
1511.5,1251.67
1512.5,1251.67
1513.5,1251.67
1514.5,622.272
1515.5,776.691
1516.5,536.148
1517.5,512.792
1518.5,617.096
1519.5,142.906
1520.5,198.306
1521.5,156.992
1522.5,141.882
1523.5,78.0592
1524.5,42.0253
1525.5,0
1526.5,0
1527.5,0
1528.5,0
1529.5,0
1530.5,0
1531.5,0
1532.5,45.0613
1533.5,127.637
1534.5,246.48
1535.5,174.587
1536.5,280.843
1537.5,336.718
1538.5,411.704
1539.5,505.082
1540.5,287.927
1541.5,443.831
1542.5,206.012
1543.5,269.956
1544.5,457.967
1545.5,343.396
1546.5,557.879
1547.5,580.929
1548.5,675.46
1549.5,818.708
1550.5,896.615
1551.5,808.63
1552.5,948.536
1553.5,846.023
1554.5,638.204
1555.5,555.344
1556.5,1102.39
1557.5,745.814
1558.5,1228.52
1559.5,294.136
1560.5,310.383
1561.5,143.235
1562.5,185.169
1563.5,70.4287
1564.5,414.559
1565.5,308.703
1566.5,455.882
1567.5,472.76
1568.5,289.233
1569.5,309.484
1570.5,200.764
1571.5,151.626
1572.5,66.6494
1573.5,86.6354
1574.5,187.949
1575.5,197.131
1576.5,110.386
1577.5,138.99
1578.5,299.697
1579.5,459.757
1580.5,463.897
1581.5,371.231
1582.5,420.763
1583.5,517.789
1584.5,306.37
1585.5,243.103
1586.5,230.471
1587.5,89.899
1588.5,237.161
1589.5,172.197
1590.5,114.164
1591.5,121.349
1592.5,168.935
1593.5,172.087
1594.5,239.535
1595.5,388.29
1596.5,337.583
1597.5,343.335
1598.5,437.082
1599.5,806.154
1600.5,1125.55
1601.5,908.023
1602.5,474.014
1603.5,373.605
1604.5,320.779
1605.5,231.263
1606.5,364.089
1607.5,118.425
1608.5,0
1609.5,736.996
1610.5,121.643
1611.5,563.588
1612.5,288.363
1613.5,140.491
1614.5,306.66
1615.5,313.742
1616.5,604.516
1617.5,280.255
1618.5,1175.23
1619.5,1242.44
1620.5,1202.06
1621.5,1158.66
1622.5,1199.63
1623.5,1188.31
1624.5,1234.11
1625.5,1230.31
1626.5,908.532
1627.5,377.721
1628.5,198.825
1629.5,199.543
1630.5,443.96
1631.5,806.618
1632.5,1251.67
1633.5,1251.67
1634.5,1251.67
1635.5,1246.6
1636.5,1251.67
1637.5,1251.67
1638.5,1241.72
1639.5,1251.67
1640.5,1251.67
1641.5,1251.67
1642.5,1251.67
1643.5,1251.67
1644.5,1251.67
1645.5,1251.67
1646.5,1237.7
1647.5,1227.33
1648.5,1225.95
1649.5,1149.22
1650.5,1078.9
1651.5,1224.17
1652.5,611.476
1653.5,274.837
1654.5,789.392
1655.5,166.797
1656.5,395.502
1657.5,260.633
1658.5,186.227
1659.5,91.8024
1660.5,60.6006
1661.5,216.725
1662.5,207.466
1663.5,385.016
1664.5,149.703
1665.5,66.2983
1666.5,9.46459
1667.5,0
1668.5,12.5383
1669.5,38.7201
1670.5,2.50283
1671.5,36.6091
1672.5,36.4898
1673.5,43.6509
1674.5,0
1675.5,0
1676.5,0
